axis,axis_name,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
8,mode_08,Lysine Catabolism,,Lysine Catabolism,1,0.006666666666666667,0.05777796017013378,0.0024560463214911535,0.0024560463214911535,positive,1263
8,mode_08,Synthesis of PC,,Synthesis of PC,17,0.11333333333333333,0.5098891423431209,-0.04095300889569451,0.04095300889569451,negative,123
8,mode_08,Dectin-2 Family,,Dectin-2 Family,7,0.04666666666666667,0.2720647864044614,0.0032580073072833557,0.0032580073072833557,positive,1157
8,mode_08,SARS-CoV-1 Genome Replication and Transcription,,SARS-CoV-1 Genome Replication and Transcription,6,0.04,0.24229218908241482,-0.013908500682311288,0.013908500682311288,negative,534
8,mode_08,Synthesis of IP3 and IP4 in the Cytosol,,Synthesis of IP3 and IP4 in the Cytosol,3,0.02,0.14144054254182067,-0.005087052484166559,0.005087052484166559,negative,949
8,mode_08,Regulation of Actin Dynamics for Phagocytic Cup Formation,,Regulation of Actin Dynamics for Phagocytic Cup Formation,9,0.06,0.32744491915447627,0.003088764079929828,0.003088764079929828,positive,1181
8,mode_08,RNA Polymerase III Transcription,,RNA Polymerase III Transcription,19,0.12666666666666668,0.5482251174503202,-0.0731584057944772,0.0731584057944772,negative,18
8,mode_08,Interleukin-23 Signaling,,Interleukin-23 Signaling,8,0.05333333333333334,0.30039141736478187,0.00013715497248830167,0.00013715497248830167,positive,1635
8,mode_08,Signaling by LTK in Cancer,,Signaling by LTK in Cancer,16,0.10666666666666667,0.48977901368693755,-0.0011482380105771637,0.0011482380105771637,negative,1458
8,mode_08,SARS-CoV-2 Infection,,SARS-CoV-2 Infection,28,0.18666666666666668,0.6944460704939805,-0.018834994906507016,0.018834994906507016,negative,400
8,mode_08,Sensory Processing of Sound by Inner Hair Cells of the Cochlea,,Sensory Processing of Sound by Inner Hair Cells of the Cochlea,2,0.013333333333333334,0.10215803640865039,1.6135187503117403e-05,1.6135187503117403e-05,positive,1662
8,mode_08,RHOA GTPase Cycle,,RHOA GTPase Cycle,9,0.06,0.32744491915447627,-0.004832113504265097,0.004832113504265097,negative,986
