axis,axis_name,selection,go_term,go_id,column,support,prevalence,entropy_bits,loading,abs_loading,loading_sign,abs_rank
9,mode_09,top_negative,Translocation of SLC2A4 (GLUT4) to the Plasma Membrane,,Translocation of SLC2A4 (GLUT4) to the Plasma Membrane,19,0.12666666666666668,0.5482251174503202,-0.08883638158319475,0.08883638158319475,negative,18
9,mode_09,top_negative,SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways,,SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways,18,0.12,0.5293608652873644,-0.088157834066511,0.088157834066511,negative,19
9,mode_09,top_negative,TP53 Regulates Metabolic Genes,,TP53 Regulates Metabolic Genes,18,0.12,0.5293608652873644,-0.08416312549102752,0.08416312549102752,negative,22
9,mode_09,top_negative,Programmed Cell Death,,Programmed Cell Death,28,0.18666666666666668,0.6944460704939805,-0.08199744371677985,0.08199744371677985,negative,23
9,mode_09,top_negative,SARS-CoV-1-host Interactions,,SARS-CoV-1-host Interactions,28,0.18666666666666668,0.6944460704939805,-0.08153946740088072,0.08153946740088072,negative,26
9,mode_09,top_negative,Generic Transcription Pathway,,Generic Transcription Pathway,78,0.52,0.9988455359952018,-0.07828225535092526,0.07828225535092526,negative,28
9,mode_09,top_negative,Oxidative Stress Induced Senescence,,Oxidative Stress Induced Senescence,40,0.26666666666666666,0.8366407419411672,-0.07738181224307093,0.07738181224307093,negative,29
9,mode_09,top_negative,Chk1 Chk2(Cds1) Mediated Inactivation of Cyclin B Cdk1 Complex,,Chk1 Chk2(Cds1) Mediated Inactivation of Cyclin B Cdk1 Complex,20,0.13333333333333333,0.5665095065529053,-0.07659986067290607,0.07659986067290607,negative,30
9,mode_09,top_negative,RHO GTPases Activate PKNs,,RHO GTPases Activate PKNs,14,0.09333333333333334,0.4474992550368635,-0.06926213729504777,0.06926213729504777,negative,37
9,mode_09,top_negative,PTEN Regulation,,PTEN Regulation,56,0.37333333333333335,0.9531971725430559,-0.06764339772641324,0.06764339772641324,negative,40
9,mode_09,top_negative,Regulation of PTEN Gene Transcription,,Regulation of PTEN Gene Transcription,55,0.36666666666666664,0.9480782435939055,-0.06691957625422974,0.06691957625422974,negative,41
9,mode_09,top_negative,Transcriptional Regulation of Brown and Beige Adipocyte Differentiation,,Transcriptional Regulation of Brown and Beige Adipocyte Differentiation,33,0.22,0.7601675029619657,-0.06623205071490378,0.06623205071490378,negative,43
9,mode_09,top_negative,Transcriptional Regulation of Brown and Beige Adipocyte Differentiation by EBF2,,Transcriptional Regulation of Brown and Beige Adipocyte Differentiation by EBF2,33,0.22,0.7601675029619657,-0.06623205071490378,0.06623205071490378,negative,42
9,mode_09,top_absolute,Activation of BAD and Translocation to Mitochondria,,Activation of BAD and Translocation to Mitochondria,20,0.13333333333333333,0.5665095065529053,-0.12613610468216102,0.12613610468216102,negative,1
9,mode_09,top_absolute,Transcriptional Regulation by TP53,,Transcriptional Regulation by TP53,69,0.46,0.9953784388202257,-0.12380371654750884,0.12380371654750884,negative,2
9,mode_09,top_absolute,Cyclin D Associated Events in G1,,Cyclin D Associated Events in G1,32,0.21333333333333335,0.7478061583312325,0.1106748277224831,0.1106748277224831,positive,3
9,mode_09,top_absolute,G1 Phase,,G1 Phase,32,0.21333333333333335,0.7478061583312325,0.1106748277224831,0.1106748277224831,positive,4
9,mode_09,top_absolute,Mitotic G1 Phase and G1 S Transition,,Mitotic G1 Phase and G1 S Transition,47,0.31333333333333335,0.8969838216377446,0.10650286408967256,0.10650286408967256,positive,5
9,mode_09,top_absolute,Aberrant Regulation of Mitotic Cell Cycle Due to RB1 Defects,,Aberrant Regulation of Mitotic Cell Cycle Due to RB1 Defects,25,0.16666666666666666,0.6500224216483541,0.10620868164043815,0.10620868164043815,positive,6
9,mode_09,top_absolute,Cyclin E Associated Events During G1 S Transition,,Cyclin E Associated Events During G1 S Transition,31,0.20666666666666667,0.7350626941249581,0.10434969864315674,0.10434969864315674,positive,7
9,mode_09,top_absolute,Cyclin A Cdk2-associated Events at S Phase Entry,,Cyclin A Cdk2-associated Events at S Phase Entry,31,0.20666666666666667,0.7350626941249581,0.10434969864315674,0.10434969864315674,positive,8
9,mode_09,top_absolute,G2 M DNA Damage Checkpoint,,G2 M DNA Damage Checkpoint,39,0.26,0.8267463724926178,-0.10361661100399248,0.10361661100399248,negative,9
9,mode_09,top_absolute,Activation of BH3-only Proteins,,Activation of BH3-only Proteins,29,0.19333333333333333,0.708392686703044,-0.10267580576610345,0.10267580576610345,negative,10
9,mode_09,top_absolute,G1 S Transition,,G1 S Transition,46,0.30666666666666664,0.8892881527272397,0.09743604764964058,0.09743604764964058,positive,11
9,mode_09,top_absolute,Diseases of Programmed Cell Death,,Diseases of Programmed Cell Death,26,0.17333333333333334,0.6652735227649414,-0.09669428856252371,0.09669428856252371,negative,12
9,mode_09,top_absolute,G1 S-Specific Transcription,,G1 S-Specific Transcription,24,0.16,0.6343095546405662,0.0947384503144641,0.0947384503144641,positive,13
9,mode_09,top_absolute,G0 and Early G1,,G0 and Early G1,38,0.25333333333333335,0.8165187119538282,0.09247537741690626,0.09247537741690626,positive,14
9,mode_09,top_absolute,SARS-CoV-1 Targets Host Intracellular Signalling and Regulatory Pathways,,SARS-CoV-1 Targets Host Intracellular Signalling and Regulatory Pathways,23,0.15333333333333332,0.6181194891000384,-0.09239368540494913,0.09239368540494913,negative,15
9,mode_09,top_absolute,Intrinsic Pathway for Apoptosis,,Intrinsic Pathway for Apoptosis,31,0.20666666666666667,0.7350626941249581,-0.09204848624911734,0.09204848624911734,negative,16
9,mode_09,top_absolute,Diseases of Mitotic Cell Cycle,,Diseases of Mitotic Cell Cycle,28,0.18666666666666668,0.6944460704939805,0.09124123782408967,0.09124123782408967,positive,17
9,mode_09,top_absolute,Translocation of SLC2A4 (GLUT4) to the Plasma Membrane,,Translocation of SLC2A4 (GLUT4) to the Plasma Membrane,19,0.12666666666666668,0.5482251174503202,-0.08883638158319475,0.08883638158319475,negative,18
9,mode_09,top_absolute,SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways,,SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways,18,0.12,0.5293608652873644,-0.088157834066511,0.088157834066511,negative,19
9,mode_09,top_absolute,Transcriptional Regulation by RUNX2,,Transcriptional Regulation by RUNX2,36,0.24,0.7950402793845223,0.08758486999669494,0.08758486999669494,positive,20
