case_id,generator,source_family,feature_representation,samples,features,unique_rows,variant,method_id,diffusion_family,branch_mode,status,skip_reason,found_clusters,edge_branch_length_variance_policy,branch_length_optimization_method,branch_length_optimization_residual_rmse,branch_length_optimization_branch_length_mean,branch_length_optimization_branch_length_max,adaptive_epsilon,adaptive_neighbor_search_k,graphtools_kernel_nonzero_entries,ari,nmi,ami,purity,homogeneity,completeness,v_measure,fowlkes_mallows,macro_recall,macro_f1,worst_cluster_recall,n_singleton_clusters,singleton_fraction,median_cluster_size,largest_cluster_fraction,effective_cluster_count,cluster_size_entropy,cluster_size_gini,noise_label_fraction,silhouette_score,davies_bouldin_index,calinski_harabasz_index,outlier_precision,outlier_recall,outlier_f1,singleton_outlier_isolated,grouped_outlier_cluster_recovered
cat_highd_3cat_500feat,categorical,categorical_multinomial,categorical_one_hot,200,1500,200,graphtools_nnls_edge_time,tbs_diffusion_graphtools,graphtools,nnls_edge_time,ok,,4,normalized_branch_length,fixed_topology_nnls,0.10033912227837068,0.3748310042779578,0.8156955759828151,,,8192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,50.0,0.25,4.0,1.3862943611198906,0.0,0.0,0.10307516027702875,2.8477027431230404,18.09654526534309,,,,,
gauss_overlap_3c_small,blobs,gaussian_blobs,median_binary,300,30,300,hamming_linkage,tbs_diffusion,hamming,linkage,ok,,4,none,linkage_ultrametric,,,,,,,0.8611942162456394,0.890462071410876,0.8895392895971361,0.9966666666666667,0.9829780604130467,0.8138628756735378,0.890462071410876,0.9066832290753588,0.9966666666666667,0.9966665833312499,0.99,0.0,0.0,76.0,0.33666666666666667,3.769326995851815,1.3268964698349235,0.175,0.0,0.2078376638511317,2.7181220858000756,73.1641182304577,,,,,
gauss_overlap_3c_small,blobs,gaussian_blobs,median_binary,300,30,300,hamming_nnls_no_edge_time,tbs_diffusion,hamming,nnls_no_edge_time,ok,,6,none,fixed_topology_nnls,0.31206710132832777,0.21153260783267205,0.6564380624533367,,,,0.7282148883843491,0.8096643865426816,0.8071372285346017,0.9966666666666667,0.9924085680832738,0.6837561114791493,0.8096643865426815,0.8166615796256737,0.9966666666666667,0.9966665833312499,0.99,0.0,0.0,49.5,0.3333333333333333,4.9260321471400745,1.5945338256900592,0.3233333333333333,0.0,0.1692201976812538,3.1219221168055387,47.2804035426091,,,,,
gauss_overlap_3c_small,blobs,gaussian_blobs,median_binary,300,30,300,hamming_nnls_edge_time,tbs_diffusion,hamming,nnls_edge_time,ok,,6,normalized_branch_length,fixed_topology_nnls,0.31206710132832777,0.21153260783267205,0.6564380624533367,,,,0.7282148883843491,0.8096643865426816,0.8071372285346017,0.9966666666666667,0.9924085680832738,0.6837561114791493,0.8096643865426815,0.8166615796256737,0.9966666666666667,0.9966665833312499,0.99,0.0,0.0,49.5,0.3333333333333333,4.9260321471400745,1.5945338256900592,0.3233333333333333,0.0,0.1692201976812538,3.1219221168055387,47.2804035426091,,,,,
gauss_overlap_3c_small,blobs,gaussian_blobs,median_binary,300,30,300,pydiffmap_linkage,tbs_diffusion_adaptive,pydiffmap,linkage,ok,,6,none,linkage_ultrametric,,,,0.013054553385196732,10.0,,0.6743691150605863,0.78641566840447,0.7837862565786866,1.0,1.0,0.6480107298110459,0.78641566840447,0.7794498621092235,1.0,1.0,1.0,0.0,0.0,42.0,0.3333333333333333,5.4486139867750465,1.6953612619785714,0.22777777777777777,0.0,0.17375433045729333,3.1233266450625528,48.809239764089064,,,,,
gauss_overlap_3c_small,blobs,gaussian_blobs,median_binary,300,30,300,pydiffmap_nnls_no_edge_time,tbs_diffusion_adaptive_nnls,pydiffmap,nnls_no_edge_time,ok,,6,none,fixed_topology_nnls,0.3116402369339032,0.20967832243985626,0.6268701532945506,0.013054553385196732,10.0,,0.6743691150605863,0.78641566840447,0.7837862565786866,1.0,1.0,0.6480107298110459,0.78641566840447,0.7794498621092235,1.0,1.0,1.0,0.0,0.0,42.0,0.3333333333333333,5.4486139867750465,1.6953612619785714,0.22777777777777777,0.0,0.17375433045729333,3.1233266450625528,48.809239764089064,,,,,
gauss_overlap_3c_small,blobs,gaussian_blobs,median_binary,300,30,300,pydiffmap_nnls_edge_time,tbs_diffusion_adaptive_nnls,pydiffmap,nnls_edge_time,ok,,6,normalized_branch_length,fixed_topology_nnls,0.3116402369339032,0.20967832243985626,0.6268701532945506,0.013054553385196732,10.0,,0.6743691150605863,0.78641566840447,0.7837862565786866,1.0,1.0,0.6480107298110459,0.78641566840447,0.7794498621092235,1.0,1.0,1.0,0.0,0.0,42.0,0.3333333333333333,5.4486139867750465,1.6953612619785714,0.22777777777777777,0.0,0.17375433045729333,3.1233266450625528,48.809239764089064,,,,,
gauss_overlap_3c_small,blobs,gaussian_blobs,median_binary,300,30,300,graphtools_linkage,tbs_diffusion_graphtools,graphtools,linkage,ok,,8,none,linkage_ultrametric,,,,,,6482.0,0.4923389076126947,0.7061185318563697,0.7015290552209078,1.0,1.0,0.5457366453122314,0.7061185318563697,0.6482818524911524,1.0,1.0,1.0,0.0,0.0,34.0,0.21333333333333335,7.486350264063185,2.0130813976026154,0.19583333333333333,0.0,0.04992746174341158,3.3811784302338768,36.63153894725099,,,,,
gauss_overlap_3c_small,blobs,gaussian_blobs,median_binary,300,30,300,graphtools_nnls_no_edge_time,tbs_diffusion_graphtools,graphtools,nnls_no_edge_time,ok,,8,none,fixed_topology_nnls,0.3109516123846651,0.20464473497220642,0.6285905462511318,,,6482.0,0.4923389076126947,0.7061185318563697,0.7015290552209078,1.0,1.0,0.5457366453122314,0.7061185318563697,0.6482818524911524,1.0,1.0,1.0,0.0,0.0,34.0,0.21333333333333335,7.486350264063185,2.0130813976026154,0.19583333333333333,0.0,0.04992746174341158,3.3811784302338768,36.63153894725099,,,,,
gauss_overlap_3c_small,blobs,gaussian_blobs,median_binary,300,30,300,graphtools_nnls_edge_time,tbs_diffusion_graphtools,graphtools,nnls_edge_time,ok,,8,normalized_branch_length,fixed_topology_nnls,0.3109516123846651,0.20464473497220642,0.6285905462511318,,,6482.0,0.4923389076126947,0.7061185318563697,0.7015290552209078,1.0,1.0,0.5457366453122314,0.7061185318563697,0.6482818524911524,1.0,1.0,1.0,0.0,0.0,34.0,0.21333333333333335,7.486350264063185,2.0130813976026154,0.19583333333333333,0.0,0.04992746174341158,3.3811784302338768,36.63153894725099,,,,,
gauss_overlap_8c_highd,blobs,gaussian_blobs,median_binary,800,300,800,hamming_linkage,tbs_diffusion,hamming,linkage,ok,,8,none,linkage_ultrametric,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.125,7.999999999999998,2.0794415416798357,0.0,0.0,0.32088611336984085,1.28965371641419,132.40742248062418,,,,,
gauss_overlap_8c_highd,blobs,gaussian_blobs,median_binary,800,300,800,hamming_nnls_no_edge_time,tbs_diffusion,hamming,nnls_no_edge_time,ok,,8,none,fixed_topology_nnls,0.1159486182057406,0.14411138275987495,0.63054286846729,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.125,7.999999999999998,2.0794415416798357,0.0,0.0,0.32088611336984085,1.28965371641419,132.40742248062418,,,,,
gauss_overlap_8c_highd,blobs,gaussian_blobs,median_binary,800,300,800,hamming_nnls_edge_time,tbs_diffusion,hamming,nnls_edge_time,ok,,8,normalized_branch_length,fixed_topology_nnls,0.1159486182057406,0.14411138275987495,0.63054286846729,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.125,7.999999999999998,2.0794415416798357,0.0,0.0,0.32088611336984085,1.28965371641419,132.40742248062418,,,,,
gauss_overlap_8c_highd,blobs,gaussian_blobs,median_binary,800,300,800,pydiffmap_linkage,tbs_diffusion_adaptive,pydiffmap,linkage,ok,,14,none,linkage_ultrametric,,,,0.008459691423002489,10.0,,0.9343004944078713,0.9522472089968301,0.9509096648394765,1.0,1.0,0.9088472177536286,0.9522472089968301,0.9435587052764816,1.0,1.0,1.0,1.0,0.00125,72.5,0.125,9.855197864147854,2.287999017942235,0.39982142857142855,0.0,0.227689002321679,3.310873667573599,72.02982206035522,,,,,
gauss_overlap_8c_highd,blobs,gaussian_blobs,median_binary,800,300,800,pydiffmap_nnls_no_edge_time,tbs_diffusion_adaptive_nnls,pydiffmap,nnls_no_edge_time,ok,,14,none,fixed_topology_nnls,0.17331689785032914,0.14740835969226104,0.8604142437495096,0.008459691423002489,10.0,,0.9343004944078713,0.9522472089968301,0.9509096648394765,1.0,1.0,0.9088472177536286,0.9522472089968301,0.9435587052764816,1.0,1.0,1.0,1.0,0.00125,72.5,0.125,9.855197864147854,2.287999017942235,0.39982142857142855,0.0,0.227689002321679,3.310873667573599,72.02982206035522,,,,,
gauss_overlap_8c_highd,blobs,gaussian_blobs,median_binary,800,300,800,pydiffmap_nnls_edge_time,tbs_diffusion_adaptive_nnls,pydiffmap,nnls_edge_time,ok,,14,normalized_branch_length,fixed_topology_nnls,0.17331689785032914,0.14740835969226104,0.8604142437495096,0.008459691423002489,10.0,,0.9343004944078713,0.9522472089968301,0.9509096648394765,1.0,1.0,0.9088472177536286,0.9522472089968301,0.9435587052764816,1.0,1.0,1.0,1.0,0.00125,72.5,0.125,9.855197864147854,2.287999017942235,0.39982142857142855,0.0,0.227689002321679,3.310873667573599,72.02982206035522,,,,,
gauss_overlap_8c_highd,blobs,gaussian_blobs,median_binary,800,300,800,graphtools_linkage,tbs_diffusion_graphtools,graphtools,linkage,ok,,8,none,linkage_ultrametric,,,,,,27772.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.125,7.999999999999998,2.0794415416798357,0.0,0.0,0.32088611336984085,1.2896537164141901,132.40742248062415,,,,,
gauss_overlap_8c_highd,blobs,gaussian_blobs,median_binary,800,300,800,graphtools_nnls_no_edge_time,tbs_diffusion_graphtools,graphtools,nnls_no_edge_time,ok,,8,none,fixed_topology_nnls,0.11733048164108018,0.144326674453861,0.6415696807103474,,,27772.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.125,7.999999999999998,2.0794415416798357,0.0,0.0,0.32088611336984085,1.2896537164141901,132.40742248062415,,,,,
gauss_overlap_8c_highd,blobs,gaussian_blobs,median_binary,800,300,800,graphtools_nnls_edge_time,tbs_diffusion_graphtools,graphtools,nnls_edge_time,ok,,8,normalized_branch_length,fixed_topology_nnls,0.11733048164108018,0.144326674453861,0.6415696807103474,,,27772.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,100.0,0.125,7.999999999999998,2.0794415416798357,0.0,0.0,0.32088611336984085,1.2896537164141901,132.40742248062415,,,,,
