case_id,case_category,source_family,feature_representation,samples,features,true_clusters,old_found_clusters,new_found_clusters,metric,old_value,new_value,delta,direction,metric_orientation
overlap_part_8c_large,overlapping_binary_partial,binary_template,binary,800,350,8,7,8,median_cluster_size,100.0,100.0,0.0,descriptive_delta,descriptive
overlap_part_8c_large,overlapping_binary_partial,binary_template,binary,800,350,8,7,8,largest_cluster_fraction,0.25,0.125,-0.125,descriptive_delta,descriptive
overlap_part_8c_large,overlapping_binary_partial,binary_template,binary,800,350,8,7,8,effective_cluster_count,6.727171322029717,7.999999999999998,1.2728286779702813,descriptive_delta,descriptive
overlap_part_8c_large,overlapping_binary_partial,binary_template,binary,800,350,8,7,8,cluster_size_entropy,1.9061547465398496,2.0794415416798357,0.17328679513998613,descriptive_delta,descriptive
overlap_part_8c_large,overlapping_binary_partial,binary_template,binary,800,350,8,7,8,cluster_size_gini,0.1071428571428571,0.0,-0.1071428571428571,improved,lower_better
overlap_part_8c_large,overlapping_binary_partial,binary_template,binary,800,350,8,7,8,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
overlap_part_8c_large,overlapping_binary_partial,binary_template,binary,800,350,8,7,8,silhouette_score,0.0863504371540964,0.0996807226868021,0.013330285532705696,improved,higher_better
overlap_part_8c_large,overlapping_binary_partial,binary_template,binary,800,350,8,7,8,davies_bouldin_index,3.152969442418012,2.7090862368077464,-0.44388320561026573,improved,lower_better
overlap_part_8c_large,overlapping_binary_partial,binary_template,binary,800,350,8,7,8,calinski_harabasz_index,27.651031870466817,28.59160558515638,0.9405737146895632,improved,higher_better
overlap_part_8c_large,overlapping_binary_partial,binary_template,binary,800,350,8,7,8,cluster_count_abs_error,1.0,0.0,-1.0,improved,lower_better
overlap_part_8c_large,overlapping_binary_partial,binary_template,binary,800,350,8,7,8,over_split,0.0,0.0,0.0,tie,lower_better
overlap_part_8c_large,overlapping_binary_partial,binary_template,binary,800,350,8,7,8,under_split,1.0,0.0,-1.0,improved,lower_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,ari,0.7130534790109259,1.0,0.28694652098907414,improved,higher_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,nmi,0.8571428571428569,1.0,0.14285714285714313,improved,higher_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,ami,0.8564272624229416,1.0,0.14357273757705835,improved,higher_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,purity,0.75,1.0,0.25,improved,higher_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,homogeneity,0.7499999999999999,1.0,0.2500000000000001,improved,higher_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,completeness,0.9999999999999996,1.0,4.440892098500626e-16,tie,higher_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,v_measure,0.8571428571428569,1.0,0.14285714285714313,improved,higher_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,fowlkes_mallows,0.8154013469257728,1.0,0.18459865307422718,improved,higher_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,macro_recall,0.75,1.0,0.25,improved,higher_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,macro_f1,0.6666666666666666,1.0,0.33333333333333337,improved,higher_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,worst_cluster_recall,0.0,1.0,1.0,improved,higher_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,singleton_fraction,0.0,0.0,0.0,tie,lower_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,median_cluster_size,125.0,125.0,0.0,descriptive_delta,descriptive
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,largest_cluster_fraction,0.5,0.25,-0.25,descriptive_delta,descriptive
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,effective_cluster_count,2.82842712474619,4.0,1.1715728752538102,descriptive_delta,descriptive
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,cluster_size_entropy,1.039720770839918,1.3862943611198906,0.3465735902799725,descriptive_delta,descriptive
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,cluster_size_gini,0.1666666666666666,0.0,-0.1666666666666666,improved,lower_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,silhouette_score,0.0315273847167259,0.0414589572886993,0.009931572571973399,improved,higher_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,davies_bouldin_index,5.108874658192677,4.383964806569461,-0.7249098516232166,improved,lower_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,calinski_harabasz_index,12.772926047117956,13.134914525793528,0.36198847867557227,improved,higher_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,cluster_count_abs_error,1.0,0.0,-1.0,improved,lower_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,over_split,0.0,0.0,0.0,tie,lower_better
overlap_hd_4c_1k,overlapping_binary_highd,binary_template,binary,500,1000,4,3,4,under_split,1.0,0.0,-1.0,improved,lower_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,ari,0.670168096745273,0.6024203432333544,-0.06774775351191864,worse,higher_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,nmi,0.6507028031897798,0.5873263604020399,-0.0633764427877399,worse,higher_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,ami,0.6477883364852156,0.5838285448761904,-0.06395979160902521,worse,higher_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,purity,0.865,0.8325,-0.03249999999999997,worse,higher_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,homogeneity,0.6491550311669071,0.5775658726939491,-0.07158915847295799,worse,higher_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,completeness,0.6522579735183415,0.5974224106913211,-0.0548355628270204,worse,higher_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,v_measure,0.6507028031897798,0.5873263604020399,-0.0633764427877399,worse,higher_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,fowlkes_mallows,0.7539090246301066,0.707497097493207,-0.04641192713689957,worse,higher_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,macro_recall,0.8661003314467888,0.821566910355667,-0.044533421091121794,worse,higher_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,macro_f1,0.8658312214973046,0.8292559307673687,-0.03657529072993593,worse,higher_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,worst_cluster_recall,0.7924528301886793,0.6395348837209303,-0.15291794646774903,worse,higher_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,singleton_fraction,0.0,0.0,0.0,tie,lower_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,median_cluster_size,99.0,102.5,3.5,descriptive_delta,descriptive
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,largest_cluster_fraction,0.305,0.3425,0.03750000000000003,descriptive_delta,descriptive
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,effective_cluster_count,3.94166473189269,3.78995245302963,-0.15171227886306005,descriptive_delta,descriptive
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,cluster_size_entropy,1.3716031548580176,1.332353473640873,-0.03924968121714456,descriptive_delta,descriptive
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,cluster_size_gini,0.09375,0.17625,0.08249999999999999,worse,lower_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,silhouette_score,0.0280064306699276,0.0255137943656417,-0.002492636304285898,worse,higher_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,davies_bouldin_index,5.0316170506940505,4.865472680924568,-0.16614436976948266,improved,lower_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,calinski_harabasz_index,9.774643580414024,9.332740198734768,-0.44190338167925525,worse,higher_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,cluster_count_abs_error,0.0,0.0,0.0,tie,lower_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,over_split,0.0,0.0,0.0,tie,lower_better
overlap_unbal_4c_small,overlapping_binary_unbalanced,binary_template,binary,400,100,4,4,4,under_split,0.0,0.0,0.0,tie,lower_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,ari,0.8019736179664378,1.0,0.19802638203356215,improved,higher_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,nmi,0.9257368490018366,1.0,0.07426315099816339,improved,higher_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,ami,0.9249738683993026,1.0,0.07502613160069738,improved,higher_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,purity,0.83,1.0,0.17000000000000004,improved,higher_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,homogeneity,0.8617412299227413,1.0,0.13825877007725873,improved,higher_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,completeness,1.0,1.0,0.0,tie,higher_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,v_measure,0.9257368490018368,1.0,0.07426315099816316,improved,higher_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,fowlkes_mallows,0.8513221609605159,1.0,0.14867783903948406,improved,higher_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,macro_recall,0.8333333333333334,1.0,0.16666666666666663,improved,higher_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,macro_f1,0.7811860940695295,1.0,0.21881390593047045,improved,higher_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,worst_cluster_recall,0.0,1.0,1.0,improved,higher_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,singleton_fraction,0.0,0.0,0.0,tie,lower_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,median_cluster_size,101.0,101.5,0.5,descriptive_delta,descriptive
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,largest_cluster_fraction,0.3566666666666667,0.1883333333333333,-0.1683333333333334,descriptive_delta,descriptive
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,effective_cluster_count,4.657430444497513,5.961349214649565,1.3039187701520518,descriptive_delta,descriptive
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,cluster_size_entropy,1.5384638892967486,1.785296833754465,0.24683294445771642,descriptive_delta,descriptive
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,cluster_size_gini,0.192,0.0622222222222222,-0.1297777777777778,improved,lower_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,silhouette_score,0.0431616131145089,0.052539577014225,0.009377963899716103,improved,higher_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,davies_bouldin_index,4.317426579123428,3.703799452138252,-0.6136271269851759,improved,lower_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,calinski_harabasz_index,14.60205651620743,15.10627395236483,0.5042174361574006,improved,higher_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,cluster_count_abs_error,1.0,0.0,-1.0,improved,lower_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,over_split,0.0,0.0,0.0,tie,lower_better
overlap_unbal_6c_med,overlapping_binary_unbalanced,binary_template,binary,600,300,6,5,6,under_split,1.0,0.0,-1.0,improved,lower_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,ari,0.5431423678282505,0.9947784716132548,0.4516361037850043,improved,higher_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,nmi,0.7739329393067067,0.9941927939886436,0.22025985468193687,improved,higher_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,ami,0.7721595855414359,0.9941042482928768,0.22194466275144087,improved,higher_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,purity,0.52375,0.9975,0.47375,improved,higher_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,homogeneity,0.6354206864044076,0.9940753422922936,0.3586546558878859,improved,higher_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,completeness,0.989665230793797,0.994310273442509,0.004645042648712017,improved,higher_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,v_measure,0.7739329393067068,0.9941927939886432,0.22025985468193643,improved,higher_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,fowlkes_mallows,0.6705410139907999,0.9954290749979532,0.3248880610071533,improved,higher_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,macro_recall,0.5,0.9970238095238096,0.49702380952380965,improved,higher_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,macro_f1,0.3603237290942209,0.9972563521412382,0.6369326230470174,improved,higher_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,worst_cluster_recall,0.0,0.9761904761904762,0.9761904761904762,improved,higher_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,singleton_fraction,0.0,0.0,0.0,tie,lower_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,median_cluster_size,201.0,101.5,-99.5,descriptive_delta,descriptive
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,largest_cluster_fraction,0.36125,0.13625,-0.225,descriptive_delta,descriptive
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,effective_cluster_count,3.7942370329584114,7.975739479148337,4.181502446189926,descriptive_delta,descriptive
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,cluster_size_entropy,1.3334833453015191,2.0764043690303415,0.7429210237288224,descriptive_delta,descriptive
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,cluster_size_gini,0.17,0.038125,-0.13187500000000002,improved,lower_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,silhouette_score,0.0176212262880523,0.0326571860432992,0.015035959755246901,improved,higher_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,davies_bouldin_index,6.6925704922655616,4.6180582194397735,-2.074512272825788,improved,lower_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,calinski_harabasz_index,10.000946190338995,9.829938300054629,-0.17100789028436658,worse,higher_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,cluster_count_abs_error,4.0,0.0,-4.0,improved,lower_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,over_split,0.0,0.0,0.0,tie,lower_better
overlap_unbal_8c_large,overlapping_binary_unbalanced,binary_template,binary,800,500,8,4,8,under_split,1.0,0.0,-1.0,improved,lower_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,ari,0.8611942162456394,0.6743691150605863,-0.18682510118505313,worse,higher_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,nmi,0.890462071410876,0.78641566840447,-0.104046403006406,worse,higher_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,ami,0.8895392895971361,0.7837862565786866,-0.10575303301844952,worse,higher_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,purity,0.9966666666666668,1.0,0.0033333333333331883,improved,higher_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,homogeneity,0.9829780604130468,1.0,0.017021939586953194,improved,higher_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,completeness,0.8138628756735378,0.6480107298110459,-0.16585214586249186,worse,higher_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,v_measure,0.890462071410876,0.78641566840447,-0.104046403006406,worse,higher_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,fowlkes_mallows,0.9066832290753588,0.7794498621092235,-0.1272333669661353,worse,higher_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,macro_recall,0.9966666666666668,1.0,0.0033333333333331883,improved,higher_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,macro_f1,0.99666658333125,1.0,0.0033334166687499778,improved,higher_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,worst_cluster_recall,0.99,1.0,0.010000000000000009,improved,higher_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,singleton_fraction,0.0,0.0,0.0,tie,lower_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,median_cluster_size,76.0,42.0,-34.0,descriptive_delta,descriptive
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,largest_cluster_fraction,0.3366666666666666,0.3333333333333333,-0.0033333333333332993,descriptive_delta,descriptive
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,effective_cluster_count,3.769326995851815,5.4486139867750465,1.6792869909232313,descriptive_delta,descriptive
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,cluster_size_entropy,1.3268964698349237,1.6953612619785714,0.3684647921436477,descriptive_delta,descriptive
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,cluster_size_gini,0.175,0.2277777777777777,0.0527777777777777,worse,lower_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,silhouette_score,0.2078376638511317,0.1737543304572933,-0.0340833333938384,worse,higher_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,davies_bouldin_index,2.7181220858000756,3.1233266450625528,0.4052045592624771,worse,lower_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,calinski_harabasz_index,73.1641182304577,48.809239764089064,-24.35487846636864,worse,higher_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,cluster_count_abs_error,1.0,3.0,2.0,worse,lower_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,over_split,1.0,1.0,0.0,tie,lower_better
gauss_overlap_3c_small,overlapping_gaussian,gaussian_blobs,median_binary,300,30,3,4,6,under_split,0.0,0.0,0.0,tie,lower_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,ari,1.0,1.0,0.0,tie,higher_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,nmi,1.0,1.0,0.0,tie,higher_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,ami,1.0,1.0,0.0,tie,higher_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,purity,1.0,1.0,0.0,tie,higher_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,homogeneity,1.0,1.0,0.0,tie,higher_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,completeness,1.0,1.0,0.0,tie,higher_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,v_measure,1.0,1.0,0.0,tie,higher_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,fowlkes_mallows,1.0,1.0,0.0,tie,higher_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,macro_recall,1.0,1.0,0.0,tie,higher_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,macro_f1,1.0,1.0,0.0,tie,higher_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,worst_cluster_recall,1.0,1.0,0.0,tie,higher_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,singleton_fraction,0.0,0.0,0.0,tie,lower_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,median_cluster_size,100.0,100.0,0.0,descriptive_delta,descriptive
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,largest_cluster_fraction,0.25,0.25,0.0,descriptive_delta,descriptive
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,effective_cluster_count,4.0,4.0,0.0,descriptive_delta,descriptive
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,cluster_size_entropy,1.3862943611198906,1.3862943611198906,0.0,descriptive_delta,descriptive
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,cluster_size_gini,0.0,0.0,0.0,tie,lower_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,noise_label_fraction,0.0,0.0,0.0,tie,lower_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,silhouette_score,0.2776703632964096,0.2776703632964096,0.0,tie,higher_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,davies_bouldin_index,1.4138208009203344,1.413820800920334,-4.440892098500626e-16,tie,lower_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,calinski_harabasz_index,101.79590680044986,101.79590680044986,0.0,tie,higher_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,cluster_count_abs_error,0.0,0.0,0.0,tie,lower_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,over_split,0.0,0.0,0.0,tie,lower_better
gauss_overlap_4c_med,overlapping_gaussian,gaussian_blobs,median_binary,400,80,4,4,4,under_split,0.0,0.0,0.0,tie,lower_better
gauss_overlap_6c_large,overlapping_gaussian,gaussian_blobs,median_binary,600,150,6,6,6,ari,1.0,1.0,0.0,tie,higher_better
gauss_overlap_6c_large,overlapping_gaussian,gaussian_blobs,median_binary,600,150,6,6,6,nmi,1.0,1.0,0.0,tie,higher_better
gauss_overlap_6c_large,overlapping_gaussian,gaussian_blobs,median_binary,600,150,6,6,6,ami,1.0,1.0,0.0,tie,higher_better
gauss_overlap_6c_large,overlapping_gaussian,gaussian_blobs,median_binary,600,150,6,6,6,purity,1.0,1.0,0.0,tie,higher_better
gauss_overlap_6c_large,overlapping_gaussian,gaussian_blobs,median_binary,600,150,6,6,6,homogeneity,1.0,1.0,0.0,tie,higher_better
gauss_overlap_6c_large,overlapping_gaussian,gaussian_blobs,median_binary,600,150,6,6,6,completeness,1.0,1.0,0.0,tie,higher_better
gauss_overlap_6c_large,overlapping_gaussian,gaussian_blobs,median_binary,600,150,6,6,6,v_measure,1.0,1.0,0.0,tie,higher_better
gauss_overlap_6c_large,overlapping_gaussian,gaussian_blobs,median_binary,600,150,6,6,6,fowlkes_mallows,1.0,1.0,0.0,tie,higher_better
gauss_overlap_6c_large,overlapping_gaussian,gaussian_blobs,median_binary,600,150,6,6,6,macro_recall,1.0,1.0,0.0,tie,higher_better
gauss_overlap_6c_large,overlapping_gaussian,gaussian_blobs,median_binary,600,150,6,6,6,macro_f1,1.0,1.0,0.0,tie,higher_better
gauss_overlap_6c_large,overlapping_gaussian,gaussian_blobs,median_binary,600,150,6,6,6,worst_cluster_recall,1.0,1.0,0.0,tie,higher_better
gauss_overlap_6c_large,overlapping_gaussian,gaussian_blobs,median_binary,600,150,6,6,6,n_singleton_clusters,0.0,0.0,0.0,tie,lower_better
