gene,mode_22,mode_23,mode_24,mode_25,mode_26,mode_27,mode_28,mode_29,mode_30,mode_31,mode_32,mode_33,mode_34,mode_35,mode_36,mode_37,mode_38,mode_39,mode_40,mode_41,mode_42,mode_43,mode_44,mode_45,mode_46,mode_47,mode_48,mode_49,mode_50,mode_51
BCL6,-0.010766931478840962,-0.03454930008609182,0.0023583989557873332,-0.06872631945114184,0.07257445626061414,-0.11141629080009416,-0.043290076071775783,-0.0373214686419532,0.1102572400630949,-0.04820923943944072,-0.14048169184333928,0.08510941637343952,0.014976296757517188,-0.04883869427653645,-0.09174644634205847,0.006981508812274178,0.09551379678473836,-0.06054642475196758,0.05191238295213331,-0.03605402436507414,-0.049092630033751625,0.014720953816013968,0.06042014916362231,-0.020934182178282527,-0.0230033972647219,-0.11436281474147317,-0.07627187199905373,-0.06325020563568666,-0.03231921912912381,-0.006024522149195056
NAA10,0.05808671993043739,0.04331404151431781,0.4198590733784917,-0.16074318778205368,0.39200289284699436,-0.06326629985924609,0.20089959510572625,0.2520703220747258,0.15881391600492306,0.17086566724282481,-0.24467570398578456,-0.015914601467034172,0.29650910118710627,0.0758788569233502,0.03033089102279953,0.07937280739979329,-0.07995661407880944,0.09172369375889704,0.06980360076108612,-0.08329475940004444,0.006856497652608306,-0.08757796778024124,0.04012407580721719,-0.039049283169522074,0.17034007987415764,-0.04635133116926913,-0.03915597499849106,-0.004283539164355876,0.09132027411243711,-0.11461380067543774
DCAF7,-0.0031809824898561983,0.011777157897438557,0.011158054139944409,0.031528119509792125,0.05755352910790151,0.030810534658504266,-0.09002646116310564,0.01008941158764185,0.06049414307686931,-0.04509439566425235,0.0293075392468076,-0.13061403596505494,-0.09918238455181057,-0.020749125125611976,-0.06133261724559079,0.03400586341026269,0.06150305843116006,0.16454927449502377,-0.08520973514830861,0.07336449817601944,0.03795645091051597,-0.011006809221767605,-0.054865115660753874,-0.024775644991483877,-0.07700063846470144,-0.048564161585067496,-0.052928760161546344,0.020971872761288486,-0.04310154683885194,0.029794287971139095
RYBP,0.03565866169342233,0.14825568567128547,0.04866398783067127,-0.012891338201688826,-0.046512450709170296,0.09924858333818813,0.029113656135600356,0.05108433261739496,0.2033659562724107,-0.027904485110486515,0.1653791756345525,-0.07130826866300866,-0.08119993303201187,0.05231605993558885,0.12703779908768273,0.07442460431182354,-0.033980847397537754,0.08273994265924174,0.10354390950349819,-0.02132171524200806,0.02714337683156715,-0.10836601145092824,0.0007083266243519075,-0.09184280628720055,0.14089548409926436,0.04570560489832364,0.11298207726672646,-0.1069136151318739,-0.1772148569766315,0.0068138806602207926
CBX8,-0.08074168508693151,-0.046189905056756506,-0.0833263683817767,-0.14862959028593142,-0.03679399014346703,0.04686127985488013,0.07334144429194654,0.04711789910664521,0.10276168659527846,-0.03912315188000724,-0.08594657106937129,0.05867534246114112,-0.059364260141982664,0.03428856763898373,-0.014481640490535961,0.02602111575820893,0.10836270138824078,-0.0050579280862859755,-0.08241005357695552,0.029567355873628548,0.01844151494524315,-0.007146075399035915,-0.010516914313500346,0.14251850670827515,0.06237549976317872,-0.020828473802904143,-0.03848377820224744,0.021442251890605543,-0.1026454758774215,-0.05178134974252835
PIP,-0.17314236783386652,0.011849531682932768,0.00593767696760604,0.02554117958225628,-0.06342292735038543,0.21491747387695184,0.1823467144647139,-0.10750706978057738,-0.11190781553569942,0.019197486199290764,-0.051589008610199945,0.018364553472801873,0.08234444343169368,0.0005726717282555272,-0.053366811847788714,0.008250032464017242,-0.03847303245829051,0.016053062078858572,-0.013486895540785516,-0.016605745203898216,0.04571524236965029,0.04789368291886883,-0.004304633267482421,-0.08623660670139105,0.03563734707059717,0.05440700630479738,0.060131637214525406,0.013266292396869443,-0.11530264188546642,-0.022540223431020284
NCAPH2,-0.09576325169347927,0.031330305311986,0.02827905205356362,0.00017166884384677892,-0.2017350074214043,-0.050158823170882924,0.010639088892455201,-0.13296961914260713,-0.06269665196293825,0.15965792058314165,0.0717685416795072,-0.04150819628680201,0.12447410832675536,0.11529906650433748,-0.036657512636477145,6.59141673173852e-05,-0.05405683112948602,0.00687664978170279,-0.0054584581057496966,0.03503498131893437,-0.034805567853205155,0.019868012075671203,-0.08868734885934418,-0.13792758079820336,0.05193820297416896,-0.14225514822381685,-0.10676219563955394,0.05890595670485298,-0.009153971556670222,-0.0977114305106968
B4GALT2,0.005201759351693227,-0.1308680662019544,-0.09086828315775286,0.07125844863766154,-0.006222102133373006,0.0868175034961922,-0.026931710824711907,-0.019947302245285497,0.050971218688504905,-0.04214152570096105,-0.016972243879853122,0.020907806340807283,-0.007746424104593582,-0.00017787789913982827,0.04944278652247897,-0.007259254249691183,0.030184712466341242,-0.05568012223596015,-0.026551190405853766,-0.08284561717653108,-0.15906751574276334,-0.07918225512451632,-0.03323411235686607,0.1358741802664377,-0.028850122800421266,0.03764602133904024,0.022994026925683975,-0.08883516123594488,0.0558864470085677,-0.019637622814958507
SP1,0.01613595003653378,-0.049718007573094136,0.05417869250238861,0.01733663802626332,0.010239842590162114,-0.015691167532852348,0.05208868893761035,-0.04811892162720049,0.07174267086396857,0.0631134204738599,-0.018329815482982702,0.06590538948974463,0.04626944074932622,-0.005751683328083293,0.013897548595889138,0.019986890268326823,-0.031221054985768416,-0.04197965573571533,0.004184175831477051,0.00012457970179222206,-0.084233635719737,-0.03643287855405222,-0.09929941879193793,-0.019539499245557018,0.0401738310034921,0.01734178362714802,0.013366075329616036,0.021684939949909676,-0.08794372986008386,0.06500646380164041
CTBP1,0.010359529837195186,-0.0277288576645012,0.05006594479037372,0.09436544543586625,0.0008215014746701033,0.031425766338645196,-0.07275318925216041,0.006666062981649513,0.010278647387692352,0.053837357615256536,0.06282769772279574,-0.08238173609137878,-0.011937120603542607,0.006352957423965172,-0.021905199298788945,0.03019531341920716,-0.01932843254149664,-0.016905843063898703,0.04987103217082033,-0.007154376387964945,0.011021841140100075,0.013748449001993518,-0.04624041552928504,0.03974657261972119,-0.011152113978523512,0.015934677767762216,-0.020975203323829447,0.03516504852069648,0.0030841499106542443,-0.014987892102546342
CDC16,-0.08362383462945622,-0.029082928096922093,-0.08909314573268974,-0.03760441893990518,-0.039942865290411966,-0.10192726606681303,-0.1794846158558377,0.04459435251959789,-0.019766184769942782,-0.0360109807375741,-0.06105229295192231,-0.0007152239763899021,-0.06271975226284271,0.051106232052687994,0.11386625538076652,-0.1012099379922455,0.11075522558964858,-0.07602653813724225,-0.06810783725521533,0.015532640094771143,0.030069614669961088,-0.011160457114620171,-0.039016607309070195,0.03500478733819023,0.02233185831955459,0.008724231420196684,0.043561343744683026,0.032036654105434784,0.09092011826197897,-0.022036891759762634
CBX3,0.07020146972632146,0.0779359127269147,0.09358895802535096,0.14720079550548637,0.014701872719726965,0.07911913433576728,0.040797771414708084,-0.057656694168637404,-0.07493841675337311,0.13145903332225997,0.0039918316384441295,-0.023163834617787503,-0.01962821255723514,-0.12711342407177809,0.07203194892095681,-0.01602843302531868,-0.011400094516878685,-0.03805116325905915,0.05050301450086689,0.030536538702307398,0.016167846633158952,-0.09091271246542679,0.03066326443204538,0.0462871845303709,-0.07701405520249632,0.06974114108419273,0.025485614189559472,0.024989456074082646,0.06246438655030322,0.09518567414382977
BRAF,0.04644025017387734,-0.04580813912209559,0.014609416732871484,0.08131638223594584,0.022973932648585053,-0.08485956561817067,0.05912549389686555,-0.06908116102509006,0.03136765443111587,-0.02548267217134061,0.039014327483635786,0.08891025518740357,0.06799198057876561,0.018034283192325026,-0.00785008696302256,-0.05027914874624595,-0.024279315250406455,-0.083637350670108,-0.034294382771030946,-0.00402348847706699,-0.02845291806371157,-0.0022723531780749293,-0.04673998643035374,-0.060233209292304746,-0.07348021701075269,0.025124770110191263,0.01569493668199096,-0.026644414047446434,-1.7018839858051068e-05,-0.024106407001329648
CCDC96,0.07007448426254212,0.10807730540923381,0.16209960055946257,-0.00744548976524875,0.024755890893813838,-0.11817314028426207,0.026885350119459004,0.10892495774316163,0.0047977198116974235,0.06458283909630956,0.05161858158283094,0.03816301982642122,-0.035746751677577265,-0.00391967678082487,0.10785635505089584,-0.05225171303557086,0.08986425525741212,-0.011130686540355534,0.013374079935701902,0.019528193209724258,0.021511064622500208,0.04507728558676829,-0.0001954429136262069,0.09010812076431723,0.019977198232396645,0.012356293667702233,-0.023207551075636598,-0.03635858598145056,-0.04394331382482721,0.10297417859826838
CBX6,-0.11799326030677988,-0.09832317103875089,-0.06895612790262329,0.1144751223289434,-0.06644601601517786,0.016970531037420793,-0.06902192511829829,0.11001003937550177,0.04664120384267631,0.19642491785450966,0.04663783340745336,0.13149256362254572,0.07913505290839759,0.0013146436555363276,0.009801462042285634,0.26991663607952726,0.09458325335720226,-0.027525303111608484,-0.04556194971853222,-0.02923086149660133,0.03399116104375505,-0.000501517478022253,0.018910626805603976,0.002231732428682643,0.07617747734034465,0.1202762000077716,-0.009426171705637403,-0.07845721433764498,0.06772188583358106,0.04290191567822813
SKP1,-0.00980068526746739,-0.07889171571822623,-0.07191009563267335,-0.1014982274301902,-0.023971151626186703,-0.02475534760781966,-0.0986271516748767,-0.062178555766418744,-0.02446192073143966,-0.1123439134177346,-0.09975179542837555,0.08593485436011965,0.026258472556161178,0.03324291196387571,0.05445637825032438,0.17442972331611453,0.024163426292692677,0.10868467338620771,0.07037703122555489,0.1297254421393476,0.1377114874943343,0.06705778401241938,0.13356845301945075,0.10932406768092585,-0.025861347823162902,-0.08953792920060939,-0.02473157925242169,0.04822977560927061,-0.0295664800441536,0.08668585763358257
S100P,0.12026016272200077,0.12136096241193949,0.12924745713217817,-0.15652199486005236,-0.0002802241510724607,-0.11891134148217208,0.03175835366676175,0.12117935136862983,-0.03492513637307707,0.05293998670508295,0.06167190898029309,0.050215002170065914,-0.13107802314583197,-0.1622347837919164,0.016067199459521952,-0.052002661281515025,-0.011220550429529276,-0.08636676818659356,0.03542901296929146,0.004003324428497367,0.029082518036970397,0.13784923359895712,0.05518194805413077,0.11569495530761535,-0.048123470009780504,0.10271872565010313,0.036275553900745855,-0.03731545588491248,-0.001777267109530114,0.1576339851496915
USP7,-0.11254600120850144,0.03554863503935364,-0.013475380772635045,0.011053012250757306,-0.05632909438306067,0.1175552496685178,0.22170721019949222,0.1510992492950078,-0.023887711702743487,0.15601307142005466,0.08989130017728589,0.035742685726614654,0.050943509308949544,0.02839141360602287,-0.14663675305173024,0.02855634766259441,-0.03586869897964827,0.07407941415759227,-0.1610433332986511,-0.018741962564988127,-0.025427927301921407,0.10097642768757868,-0.03894892425441334,0.09810060216459972,-0.014344981372079887,0.00674816418478821,0.032245385041138594,-0.02562114687399112,0.006206172984979188,0.06066292726292455
