diagnosis_schema_version,case_id,test_case,case_category,rooted_subtree_id,subtree_leaf_count,complement_leaf_count,smaller_side_leaf_count,smaller_side_fraction,support_count,method_count,support_fraction,is_unstable,supporting_methods,absent_methods,contrast_type,median_supporting_branch_length,min_supporting_branch_length,max_supporting_branch_length,subtree_leaf_preview,complement_leaf_preview
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,2beca957a6519862,4,796,4,0.005,2,7,0.2857142857142857,True,"centroid,median","average,complete,neighbor_joining,single,weighted",nonmonotone_specific_subtree,0.06271921074129999,0.0475204743073,0.0779179471753,"L33,L719,L769,L786","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,41ba838b117d8187,4,796,4,0.005,2,7,0.2857142857142857,True,"centroid,median","average,complete,neighbor_joining,single,weighted",nonmonotone_specific_subtree,0.523416446711,0.502738937321,0.544093956101,"L17,L34,L55,L86","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,0119ecd92f8f1607,4,796,4,0.005,2,7,0.2857142857142857,True,"centroid,median","average,complete,neighbor_joining,single,weighted",nonmonotone_specific_subtree,0.0962193319214,0.0907500428728,0.10168862097,"L165,L509,L729,L743","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,bd7417cf035a6289,4,796,4,0.005,2,7,0.2857142857142857,True,"centroid,complete","average,median,neighbor_joining,single,weighted",mixed_topology_subtree,0.546455687026,0.511390886099,0.581520487953,"L18,L24,L327,L378","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,8fde82d47783c2d3,4,796,4,0.005,2,7,0.2857142857142857,True,"centroid,median","average,complete,neighbor_joining,single,weighted",nonmonotone_specific_subtree,0.308944124038,0.164740232217,0.453148015859,"L641,L646,L654,L677","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,111a7a57f6c978a8,4,796,4,0.005,2,7,0.2857142857142857,True,"centroid,median","average,complete,neighbor_joining,single,weighted",nonmonotone_specific_subtree,0.0737558898244,0.0625548770799,0.0849569025689,"L268,L300,L621,L648","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,f6e92da3790d0554,4,796,4,0.005,2,7,0.2857142857142857,True,"centroid,median","average,complete,neighbor_joining,single,weighted",nonmonotone_specific_subtree,0.526472485391,0.473045167167,0.579899803615,"L122,L144,L395,L639","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,bee06567b249aacf,4,796,4,0.005,2,7,0.2857142857142857,True,"centroid,median","average,complete,neighbor_joining,single,weighted",nonmonotone_specific_subtree,0.04808444072775,0.0321544816934,0.0640143997621,"L511,L518,L535,L564","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,5814349a109e03c9,4,796,4,0.005,2,7,0.2857142857142857,True,"centroid,median","average,complete,neighbor_joining,single,weighted",nonmonotone_specific_subtree,0.020112707705065,0.00607905539823,0.0341463600119,"L610,L663,L680,L728","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,c7fe6a1c77f4a4cd,4,796,4,0.005,2,7,0.2857142857142857,True,"centroid,median","average,complete,neighbor_joining,single,weighted",nonmonotone_specific_subtree,0.1023533780555,0.030708031306,0.173998724805,"L605,L612,L661,L674","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,683bedde3b8c01e6,4,796,4,0.005,2,7,0.2857142857142857,True,"centroid,median","average,complete,neighbor_joining,single,weighted",nonmonotone_specific_subtree,0.4962463879165,0.494424988361,0.498067787472,"L650,L672,L681,L733","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,05adc16c60295bd2,4,796,4,0.005,2,7,0.2857142857142857,True,"centroid,median","average,complete,neighbor_joining,single,weighted",nonmonotone_specific_subtree,0.5687471115214999,0.557809931908,0.579684291135,"L22,L577,L586,L593","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,22ff70e6bac54bbc,4,796,4,0.005,2,7,0.2857142857142857,True,"centroid,median","average,complete,neighbor_joining,single,weighted",nonmonotone_specific_subtree,0.07788911423085,0.0293165782947,0.126461650167,"L442,L455,L497,L706","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,499ad55019d9f5c6,4,796,4,0.005,2,7,0.2857142857142857,True,"complete,median","average,centroid,neighbor_joining,single,weighted",mixed_topology_subtree,0.5128490137045,0.501640504795,0.524057522614,"L130,L202,L39,L579","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,3dd7959fc010a8f5,4,796,4,0.005,2,7,0.2857142857142857,True,"complete,weighted","average,centroid,median,neighbor_joining,single",mixed_topology_subtree,0.030188485787949998,0.0254366710932,0.0349403004827,"L730,L794,L797,L89","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,ca3efd941f4f68de,4,796,4,0.005,2,7,0.2857142857142857,True,"complete,neighbor_joining","average,centroid,median,single,weighted",mixed_topology_subtree,0.059503558361,0.0549841347863,0.0640229819357,"L67,L69,L77,L82","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,00fbbc8dc821f1da,4,796,4,0.005,2,7,0.2857142857142857,True,"complete,weighted","average,centroid,median,neighbor_joining,single",mixed_topology_subtree,0.5397562014845,0.535608684408,0.543903718561,"L37,L567,L681,L733","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,7064af0b74467fbe,4,796,4,0.005,2,7,0.2857142857142857,True,"complete,weighted","average,centroid,median,neighbor_joining,single",mixed_topology_subtree,0.542018960002,0.529084960341,0.554952959663,"L325,L333,L578,L600","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,756817111502fa01,4,796,4,0.005,2,7,0.2857142857142857,True,"complete,weighted","average,centroid,median,neighbor_joining,single",mixed_topology_subtree,0.526104259857,0.513382706391,0.538825813323,"L426,L472,L638,L695","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,b2a37c8547998cba,4,796,4,0.005,2,7,0.2857142857142857,True,"complete,weighted","average,centroid,median,neighbor_joining,single",mixed_topology_subtree,0.178787857913,0.164904510047,0.192671205779,"L131,L179,L772,L775","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,e861e246e99f96b7,4,796,4,0.005,2,7,0.2857142857142857,True,"median,neighbor_joining","average,centroid,complete,single,weighted",mixed_topology_subtree,0.08212002291015,0.0173526870083,0.146887358812,"L702,L730,L794,L797","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,27137fe0d4c7a5a9,4,796,4,0.005,2,7,0.2857142857142857,True,"median,neighbor_joining","average,centroid,complete,single,weighted",mixed_topology_subtree,0.5251280552805,0.470504096176,0.579752014385,"L30,L384,L71,L9","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,77ef7f6f63473c8c,4,796,4,0.005,2,7,0.2857142857142857,True,"median,neighbor_joining","average,centroid,complete,single,weighted",mixed_topology_subtree,0.465128185205,0.446287719104,0.483968651306,"L524,L551,L558,L574","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,0bf4a53dc5e3ddfb,4,796,4,0.005,2,7,0.2857142857142857,True,"median,neighbor_joining","average,centroid,complete,single,weighted",mixed_topology_subtree,0.07090383384505,0.0560403121415,0.0857673555486,"L233,L260,L703,L758","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,64c18cd8648992ba,4,796,4,0.005,2,7,0.2857142857142857,True,"median,weighted","average,centroid,complete,neighbor_joining,single",mixed_topology_subtree,0.16272085574,0.135058673539,0.190383037941,"L271,L389,L400,L770","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,1d69ab666b31c417,4,796,4,0.005,2,7,0.2857142857142857,True,"neighbor_joining,weighted","average,centroid,complete,median,single",mixed_topology_subtree,0.1169537522139,0.0965486716038,0.137358832824,"L152,L174,L31,L785","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,3135936ea1654bdb,4,796,4,0.005,2,7,0.2857142857142857,True,"neighbor_joining,weighted","average,centroid,complete,median,single",mixed_topology_subtree,0.4810558714095,0.474067875537,0.488043867282,"L292,L416,L433,L495","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,8578132efd2dd7c8,4,796,4,0.005,2,7,0.2857142857142857,True,"single,weighted","average,centroid,complete,median,neighbor_joining",mixed_topology_subtree,0.0803026737954,0.0290539140918,0.131551433499,"L10,L5,L69,L82","L1,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,L11,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,117928720abd4741,4,796,4,0.005,3,7,0.42857142857142855,True,"average,centroid,median","complete,neighbor_joining,single,weighted",mixed_topology_subtree,0.0209271616937,0.00100193276059,0.0557035892118,"L245,L288,L392,L49","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,8f77ab7093387746,4,796,4,0.005,3,7,0.42857142857142855,True,"average,single,weighted","centroid,complete,median,neighbor_joining",mixed_topology_subtree,0.0990622328774,0.069163748073,0.171349656068,"L641,L654,L677,L683","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,4a536c478687eaad,4,796,4,0.005,3,7,0.42857142857142855,True,"average,complete,weighted","centroid,median,neighbor_joining,single",mixed_topology_subtree,0.12820989832,0.0679221099411,0.1550097216,"L331,L345,L354,L587","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,7c39b267cd8fb8ab,4,796,4,0.005,3,7,0.42857142857142855,True,"average,complete,weighted","centroid,median,neighbor_joining,single",mixed_topology_subtree,0.0348896793633,0.000479915059413,0.0492758742361,"L104,L132,L175,L180","L1,L10,L100,L101,L102,L103,L105,L106,L107,L108,L109,L11,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,c8301509c95dccca,4,796,4,0.005,3,7,0.42857142857142855,True,"average,single,weighted","centroid,complete,median,neighbor_joining",mixed_topology_subtree,0.0735725149573,0.00258631956472,0.100936959092,"L100,L540,L713,L777","L1,L10,L101,L102,L103,L104,L105,L106,L107,L108,L109,L11,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,4b974adacd091e0f,4,796,4,0.005,3,7,0.42857142857142855,True,"average,complete,weighted","centroid,median,neighbor_joining,single",mixed_topology_subtree,0.13945507377,0.00945818113659,0.168689384321,"L164,L300,L525,L60","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,b6e523efb89b5240,4,796,4,0.005,3,7,0.42857142857142855,True,"average,neighbor_joining,single","centroid,complete,median,weighted",mixed_topology_subtree,0.0564344473514,0.00732824307324,0.0815018334598,"L169,L172,L271,L726","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,73e7b42d6cf51513,4,796,4,0.005,3,7,0.42857142857142855,True,"average,complete,weighted","centroid,median,neighbor_joining,single",mixed_topology_subtree,0.0643005327454,0.0564604173438,0.0720117675688,"L254,L316,L340,L347","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,4a19e3ea6eb9bea8,4,796,4,0.005,3,7,0.42857142857142855,True,"average,single,weighted","centroid,complete,median,neighbor_joining",mixed_topology_subtree,0.0621344100411,0.0561996598082,0.1682923095,"L343,L357,L780,L789","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,c85674e41a7e68aa,4,796,4,0.005,3,7,0.42857142857142855,True,"average,complete,weighted","centroid,median,neighbor_joining,single",mixed_topology_subtree,0.0851527897287,0.000948169434489,0.0947787732097,"L515,L65,L66,L690","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,a5946f354997de07,4,796,4,0.005,3,7,0.42857142857142855,True,"average,complete,weighted","centroid,median,neighbor_joining,single",mixed_topology_subtree,0.0327700233008,0.0138490621503,0.039347993188,"L275,L286,L534,L580","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,46f1bee7b6ed8c1d,4,796,4,0.005,3,7,0.42857142857142855,True,"average,centroid,weighted","complete,median,neighbor_joining,single",mixed_topology_subtree,0.527167854646,0.506337620738,0.559801474563,"L189,L226,L233,L296","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,15e1589193afdc35,4,796,4,0.005,3,7,0.42857142857142855,True,"average,centroid,median","complete,neighbor_joining,single,weighted",mixed_topology_subtree,0.0161067810793,0.0041327353992,0.186219471965,"L606,L633,L688,L699","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,33bfdd82129eb840,4,796,4,0.005,3,7,0.42857142857142855,True,"average,median,weighted","centroid,complete,neighbor_joining,single",mixed_topology_subtree,0.0788913753373,0.0526942470764,0.0997681093039,"L414,L425,L434,L488","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,62da256200f0664c,4,796,4,0.005,3,7,0.42857142857142855,True,"average,complete,weighted","centroid,median,neighbor_joining,single",mixed_topology_subtree,0.494352238679,0.441995516495,0.546189603768,"L181,L208,L258,L466","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,999adea19ca54258,4,796,4,0.005,3,7,0.42857142857142855,True,"average,complete,weighted","centroid,median,neighbor_joining,single",mixed_topology_subtree,0.0767336192688,0.0537051743327,0.103742836378,"L206,L242,L280,L29","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,0cff909712a72474,4,796,4,0.005,3,7,0.42857142857142855,True,"average,complete,weighted","centroid,median,neighbor_joining,single",mixed_topology_subtree,0.10941878933,0.0234774463133,0.125402945776,"L220,L455,L497,L706","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,5cc7b6f8dc5645de,4,796,4,0.005,3,7,0.42857142857142855,True,"average,complete,weighted","centroid,median,neighbor_joining,single",mixed_topology_subtree,0.054220215049,0.000448290810602,0.0734431612206,"L227,L265,L278,L628","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,3b118b10dd043b80,4,796,4,0.005,3,7,0.42857142857142855,True,"average,complete,weighted","centroid,median,neighbor_joining,single",mixed_topology_subtree,0.120025722067,0.0960434756718,0.152976097065,"L147,L155,L196,L48","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,0bd85db3fd205809,4,796,4,0.005,3,7,0.42857142857142855,True,"centroid,median,neighbor_joining","average,complete,single,weighted",mixed_topology_subtree,0.456903909326,0.0600025547576,0.501266998462,"L253,L285,L410,L651","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,ec1a5c9ed7de1b31,4,796,4,0.005,3,7,0.42857142857142855,True,"centroid,neighbor_joining,single","average,complete,median,weighted",mixed_topology_subtree,0.572281606828,0.473317435718,0.578632603249,"L141,L397,L456,L738","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,782708c0718e6645,4,796,4,0.005,3,7,0.42857142857142855,True,"centroid,complete,weighted","average,median,neighbor_joining,single",mixed_topology_subtree,0.0460480100469,0.0383118622547,0.0472872546198,"L705,L751,L759,L776","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,42263f6154957981,4,796,4,0.005,3,7,0.42857142857142855,True,"centroid,median,neighbor_joining","average,complete,single,weighted",mixed_topology_subtree,0.137398624781,0.137299541802,0.148969072428,"L502,L556,L561,L573","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,eed0c828b65a629c,4,796,4,0.005,3,7,0.42857142857142855,True,"centroid,complete,median","average,neighbor_joining,single,weighted",mixed_topology_subtree,0.0940945379071,0.0561528548598,0.139214257639,"L522,L531,L533,L575","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,27136c91c8e4b3e4,4,796,4,0.005,3,7,0.42857142857142855,True,"centroid,median,neighbor_joining","average,complete,single,weighted",mixed_topology_subtree,0.519055314218,0.505709035387,0.569296698345,"L420,L440,L640,L710","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,593a9f128bcd59ea,4,796,4,0.005,3,7,0.42857142857142855,True,"centroid,complete,neighbor_joining","average,median,single,weighted",mixed_topology_subtree,0.506548178975,0.200022935157,0.520251317407,"L453,L470,L632,L72","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,621d78511840c00c,4,796,4,0.005,3,7,0.42857142857142855,True,"centroid,complete,median","average,neighbor_joining,single,weighted",mixed_topology_subtree,0.0564881882942,0.0343821174842,0.0706859497946,"L267,L276,L562,L634","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,b198fa77736ad0c4,4,796,4,0.005,3,7,0.42857142857142855,True,"centroid,median,neighbor_joining","average,complete,single,weighted",mixed_topology_subtree,0.214868856383,0.147374733962,0.234523558004,"L28,L476,L493,L494","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,8010eece336d6f36,4,796,4,0.005,3,7,0.42857142857142855,True,"centroid,median,neighbor_joining","average,complete,single,weighted",mixed_topology_subtree,0.101633749438,0.0505743388245,0.128323587914,"L438,L484,L659,L697","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,11c5b5c43dbba528,4,796,4,0.005,3,7,0.42857142857142855,True,"centroid,median,single","average,complete,neighbor_joining,weighted",mixed_topology_subtree,0.212162055955,0.169014332383,0.502852072611,"L328,L565,L602,L608","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,d3233d7733415f41,4,796,4,0.005,4,7,0.5714285714285714,True,"average,centroid,median,weighted","complete,neighbor_joining,single",mixed_topology_subtree,0.060469178105449994,0.0445272505649,0.09528436173,"L526,L532,L560,L658","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,34d07fba9c36aa13,4,796,4,0.005,4,7,0.5714285714285714,True,"average,centroid,complete,weighted","median,neighbor_joining,single",mixed_topology_subtree,0.04655310536925,0.015635992669,0.0505314131805,"L212,L260,L321,L703","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,69477aeaba976f7e,4,796,4,0.005,4,7,0.5714285714285714,True,"average,centroid,neighbor_joining,weighted","complete,median,single",mixed_topology_subtree,0.3800956247355,0.0578921232447,0.513448346268,"L154,L405,L424,L450","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,80efd10255868beb,4,796,4,0.005,4,7,0.5714285714285714,True,"average,centroid,median,weighted","complete,neighbor_joining,single",mixed_topology_subtree,0.0948697738923,0.0333342354292,0.103993154873,"L311,L394,L411,L613","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,d7ed85291ed5f722,4,796,4,0.005,4,7,0.5714285714285714,True,"average,centroid,median,weighted","complete,neighbor_joining,single",mixed_topology_subtree,0.0507557495689,7.32668582881e-05,0.0808733119493,"L102,L124,L149,L162","L1,L10,L100,L101,L103,L104,L105,L106,L107,L108,L109,L11,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,e1e100af4d919f32,4,796,4,0.005,4,7,0.5714285714285714,True,"average,centroid,complete,weighted","median,neighbor_joining,single",mixed_topology_subtree,0.059352853441200004,0.0483839570064,0.0809759915984,"L207,L218,L259,L283","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,33487326fba66204,4,796,4,0.005,4,7,0.5714285714285714,True,"average,centroid,complete,weighted","median,neighbor_joining,single",mixed_topology_subtree,0.038858599443549996,0.00174709879199,0.0491852570002,"L314,L334,L396,L399","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,21fffebed5edb34c,4,796,4,0.005,4,7,0.5714285714285714,True,"average,centroid,complete,weighted","median,neighbor_joining,single",mixed_topology_subtree,0.1010913684507,0.073957982364,0.135802648139,"L35,L58,L73,L99","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,d87a9e85c5d28177,4,796,4,0.005,4,7,0.5714285714285714,True,"average,complete,neighbor_joining,weighted","centroid,median,single",mixed_topology_subtree,0.126506350635,0.0393681794065,0.160642327681,"L115,L121,L13,L541","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,2b3c788839669052,4,796,4,0.005,4,7,0.5714285714285714,True,"average,complete,single,weighted","centroid,median,neighbor_joining",mixed_topology_subtree,0.15096943363999998,0.079873418328,0.158478582718,"L224,L477,L489,L516","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
tree_topology_difference_diagnosis/v1,overlap_heavy_8c_large_feat,88,overlapping_binary_heavy,1373299df70a65c5,4,796,4,0.005,4,7,0.5714285714285714,True,"average,complete,neighbor_joining,weighted","centroid,median,single",mixed_topology_subtree,0.48517873949049994,0.190129893976,0.533477287818,"L255,L441,L503,L521","L1,L10,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,...(+784)"
