diagnosis_schema_version,case_id,test_case,case_category,rooted_subtree_id,subtree_leaf_count,complement_leaf_count,smaller_side_leaf_count,smaller_side_fraction,support_count,method_count,support_fraction,is_unstable,supporting_methods,absent_methods,contrast_type,median_supporting_branch_length,min_supporting_branch_length,max_supporting_branch_length,subtree_leaf_preview,complement_leaf_preview,absent_count,subtree_difference_score,subtree_difference_rank
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,712d1766ff9aa177,40,40,40,0.5,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.83109149564e-06,1.83109149564e-06,1.83109149564e-06,"S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,...(+28)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+28)",5,80,1
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,ac2cde22f4ce1634,40,40,40,0.5,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,4.17292587042e-10,4.17292587042e-10,4.17292587042e-10,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+28)","S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,...(+28)",2,80,2
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,7563d7d382a2d348,39,41,39,0.4875,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,5.18412682989e-05,5.18412682989e-05,5.18412682989e-05,"S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,...(+27)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+29)",5,78,3
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,817ebcb2cbd3fcaa,41,39,39,0.4875,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.66707727198e-06,1.66707727198e-06,1.66707727198e-06,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+29)","S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,...(+27)",2,78,4
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,ff18cac6c164f863,41,39,39,0.4875,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.32613015721e-07,1.32613015721e-07,1.32613015721e-07,"S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,...(+29)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+27)",5,78,5
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,fd6c281f1eef4490,39,41,39,0.4875,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.12559860127e-08,1.12559860127e-08,1.12559860127e-08,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+27)","S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,...(+29)",2,78,6
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,00f411f8b275fb4b,42,38,38,0.475,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000801814580755,0.000801814580755,0.000801814580755,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+30)","S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,...(+26)",2,76,7
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,9bd457221e5c7652,38,42,38,0.475,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.00071179305485,0.00071179305485,0.00071179305485,"S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,...(+26)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+30)",5,76,8
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,69d26b5d4dac4a52,42,38,38,0.475,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,8.59283375543e-08,8.59283375543e-08,8.59283375543e-08,"S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,...(+30)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+26)",5,76,9
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,3c4dd644953079ae,38,42,38,0.475,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,5.51179625982e-09,5.51179625982e-09,5.51179625982e-09,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+26)","S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,...(+30)",2,76,10
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,0a42b911e37cf89b,43,37,37,0.4625,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,1.82297935811e-05,1.82297935811e-05,1.82297935811e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+31)","S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,...(+25)",2,74,11
tree_topology_difference_diagnosis/v1,cont_lowrank_pggn_shrinkage,117,method_proof,62b0e28d066304ab,37,43,37,0.4625,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,3.79346061137e-06,3.79346061137e-06,3.79346061137e-06,"S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,...(+25)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+31)",5,74,12
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,0d45213af3711e1b,80,80,80,0.5,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.234863006034,0.234863006034,0.234863006034,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+68)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+68)",5,160,1
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,b8743864dd990057,80,80,80,0.5,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.220800635849,0.220800635849,0.220800635849,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+68)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+68)",2,160,2
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,ff4f077a1f967ba7,81,79,79,0.49375,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.019809513375,0.019809513375,0.019809513375,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+69)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+67)",2,158,3
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,8e708022ec598a4d,79,81,79,0.49375,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.0113457542257,0.0113457542257,0.0113457542257,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+67)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+69)",5,158,4
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,a8424255c61d77cb,79,81,79,0.49375,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.00464561831085,0.00464561831085,0.00464561831085,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+67)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+69)",2,158,5
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,89e73be89be45adc,81,79,79,0.49375,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.000945329876409,0.000945329876409,0.000945329876409,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+69)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+67)",5,158,6
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,c0030a2e2bec6e4c,82,78,78,0.4875,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000622087435457,0.000622087435457,0.000622087435457,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+70)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+66)",2,156,7
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,3fba3b0860aab76b,78,82,78,0.4875,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000189211050659,0.000189211050659,0.000189211050659,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+66)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+70)",2,156,8
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,ba3f1f95fe7b7289,78,82,78,0.4875,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,6.70033464273e-05,6.70033464273e-05,6.70033464273e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+66)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+70)",5,156,9
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,d8b356fe93073b7a,82,78,78,0.4875,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,1.45689357544e-05,1.45689357544e-05,1.45689357544e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+70)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+66)",5,156,10
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,8628789e719b44d1,77,83,77,0.48125,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.00045381695294,0.00045381695294,0.00045381695294,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+65)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+71)",2,154,11
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_24f_continuous,23,continuous_dimensional_gaussian_examples,854e1e1b5a6a6f78,83,77,77,0.48125,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000299782581308,0.000299782581308,0.000299782581308,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+71)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+65)",2,154,12
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_72f_continuous,24,continuous_dimensional_gaussian_examples,b8743864dd990057,80,80,80,0.5,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.043578077969,0.043578077969,0.043578077969,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+68)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+68)",2,160,1
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_72f_continuous,24,continuous_dimensional_gaussian_examples,0d45213af3711e1b,80,80,80,0.5,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.0406513379785,0.0406513379785,0.0406513379785,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+68)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+68)",5,160,2
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_72f_continuous,24,continuous_dimensional_gaussian_examples,89e73be89be45adc,81,79,79,0.49375,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.00585715014004,0.00585715014004,0.00585715014004,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+69)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+67)",5,158,3
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_72f_continuous,24,continuous_dimensional_gaussian_examples,a8424255c61d77cb,79,81,79,0.49375,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.00577424482952,0.00577424482952,0.00577424482952,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+67)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+69)",2,158,4
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_72f_continuous,24,continuous_dimensional_gaussian_examples,8e708022ec598a4d,79,81,79,0.49375,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.00428573653224,0.00428573653224,0.00428573653224,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+67)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+69)",5,158,5
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_72f_continuous,24,continuous_dimensional_gaussian_examples,ff4f077a1f967ba7,81,79,79,0.49375,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.00397499548318,0.00397499548318,0.00397499548318,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+69)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+67)",2,158,6
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_72f_continuous,24,continuous_dimensional_gaussian_examples,d8b356fe93073b7a,82,78,78,0.4875,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.00315147732636,0.00315147732636,0.00315147732636,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+70)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+66)",5,156,7
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_72f_continuous,24,continuous_dimensional_gaussian_examples,3fba3b0860aab76b,78,82,78,0.4875,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.00291100868443,0.00291100868443,0.00291100868443,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+66)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+70)",2,156,8
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_72f_continuous,24,continuous_dimensional_gaussian_examples,ba3f1f95fe7b7289,78,82,78,0.4875,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.00187259036974,0.00187259036974,0.00187259036974,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+66)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+70)",5,156,9
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_72f_continuous,24,continuous_dimensional_gaussian_examples,c0030a2e2bec6e4c,82,78,78,0.4875,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.00148462930752,0.00148462930752,0.00148462930752,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+70)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+66)",2,156,10
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_72f_continuous,24,continuous_dimensional_gaussian_examples,1f5f82f61a300986,83,77,77,0.48125,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.00268135855736,0.00268135855736,0.00268135855736,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+71)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+65)",5,154,11
tree_topology_difference_diagnosis/v1,dim_consolidated_4c_72f_continuous,24,continuous_dimensional_gaussian_examples,8628789e719b44d1,77,83,77,0.48125,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.00246027500106,0.00246027500106,0.00246027500106,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+65)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+71)",2,154,12
tree_topology_difference_diagnosis/v1,dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,f007ca309567c8a2,90,90,90,0.5,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000131710771035,0.000131710771035,0.000131710771035,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+78)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+78)",2,180,1
tree_topology_difference_diagnosis/v1,dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,f58dc84c482052c0,90,90,90,0.5,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.000116216109579,0.000116216109579,0.000116216109579,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+78)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+78)",5,180,2
tree_topology_difference_diagnosis/v1,dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,2255e384e486b5f7,89,91,89,0.49444444444444446,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000114833011874,0.000114833011874,0.000114833011874,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+77)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+79)",2,178,3
tree_topology_difference_diagnosis/v1,dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,f5f048410f1021fe,91,89,89,0.49444444444444446,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000108384700948,0.000108384700948,0.000108384700948,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+79)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+77)",2,178,4
tree_topology_difference_diagnosis/v1,dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,e08a2eb07438a99c,91,89,89,0.49444444444444446,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.000100057173923,0.000100057173923,0.000100057173923,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+79)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+77)",5,178,5
tree_topology_difference_diagnosis/v1,dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,de5fb55c4f710176,89,91,89,0.49444444444444446,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,9.32253651781e-05,9.32253651781e-05,9.32253651781e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+77)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+79)",5,178,6
tree_topology_difference_diagnosis/v1,dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,384954edf4ed6760,88,92,88,0.4888888888888889,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,0.000123166144402,0.000123166144402,0.000123166144402,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+76)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+80)",2,176,7
tree_topology_difference_diagnosis/v1,dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,f485f1bfc3616671,92,88,88,0.4888888888888889,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,0.000108447177409,0.000108447177409,0.000108447177409,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+80)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+76)",5,176,8
tree_topology_difference_diagnosis/v1,dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,8096c460f23c2786,92,88,88,0.4888888888888889,5,7,0.7142857142857143,True,"average,complete,single,ward,weighted","centroid,median",stable_core_subtree_missing_in_nonmonotone,7.15837572231e-05,7.15837572231e-05,7.15837572231e-05,"S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+80)","S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+76)",2,176,9
tree_topology_difference_diagnosis/v1,dim_diffuse_6c_136f_continuous,25,continuous_dimensional_gaussian_examples,a1a067d722994f67,88,92,88,0.4888888888888889,2,7,0.2857142857142857,True,"centroid,median","average,complete,single,ward,weighted",nonmonotone_specific_subtree,5.86408484648e-05,5.86408484648e-05,5.86408484648e-05,"S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110,S111,...(+76)","S0,S1,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,...(+80)",5,176,10
