case_id,method,tree_inference,sample_id,cluster_label
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S381,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S382,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S383,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S384,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S385,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S386,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S387,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S388,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S389,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S390,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S391,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S392,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S393,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S394,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S395,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S396,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S397,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S398,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S399,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S400,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S401,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S402,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S403,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S404,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S405,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S406,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S407,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S408,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S409,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S410,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S411,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S412,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S413,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S414,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S415,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S416,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S417,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S418,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S419,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S420,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S421,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S422,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S423,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S424,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S425,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S426,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S427,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S428,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S429,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S430,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S431,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S432,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S433,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S434,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S435,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S436,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S437,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S438,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S439,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S440,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S441,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S442,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S443,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S444,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S445,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S446,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S447,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S448,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S449,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S450,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S451,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S452,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S453,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S454,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S455,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S456,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S457,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S458,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S459,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S460,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S461,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S462,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S463,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S464,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S465,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S466,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S467,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S468,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S469,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S470,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S471,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S472,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S473,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S474,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S475,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S476,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S477,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S478,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S479,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S480,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S481,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S482,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S483,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S484,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S485,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S486,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S487,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S488,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S489,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S490,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S491,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S492,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S493,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S494,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S495,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S496,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S497,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S498,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S499,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S500,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S501,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S502,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S503,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S504,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S505,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S506,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S507,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S508,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S509,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S510,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S511,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S512,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S513,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S514,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S515,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S516,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S517,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S518,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S519,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S520,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S521,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S522,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S523,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S524,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S525,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S526,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S527,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S528,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S529,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S530,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S531,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S532,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S533,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S534,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S535,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S536,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S537,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S538,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S539,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S540,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S541,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S542,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S543,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S544,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S545,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S546,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S547,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S548,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S549,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S550,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S551,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S552,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S553,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S554,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S555,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S556,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S557,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S558,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S559,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S560,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S561,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S562,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S563,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S564,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S565,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S566,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S567,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S568,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S569,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S570,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S571,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S572,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S573,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S574,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S575,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S576,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S577,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S578,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S579,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S580,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S581,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S582,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S583,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S584,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S585,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S586,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S587,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S588,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S589,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S590,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S591,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S592,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S593,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S594,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S595,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S596,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S597,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S598,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S599,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S600,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S601,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S602,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S603,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S604,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S605,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S606,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S607,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S608,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S609,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S610,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S611,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S612,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S613,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S614,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S615,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S616,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S617,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S618,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S619,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S620,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S621,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S622,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S623,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S624,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S625,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S626,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S627,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S628,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S629,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S630,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S631,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S632,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S633,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S634,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S635,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S636,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S637,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S638,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S639,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S640,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S641,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S642,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S643,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S644,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S645,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S646,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S647,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S648,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S649,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S650,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S651,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S652,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S653,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S654,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S655,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S656,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S657,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S658,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S659,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S660,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S661,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S662,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S663,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S664,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S665,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S666,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S667,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S668,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S669,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S670,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S671,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S672,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S673,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S674,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S675,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S676,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S677,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S678,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S679,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S680,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S681,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S682,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S683,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S684,5
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S685,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S686,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S687,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S688,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S689,6
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S690,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S691,0
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S692,1
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S693,2
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S694,7
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S695,4
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S696,3
gauss_overlap_8c_highd,tbs_diffusion_graphtools_adaptive_nnls,average,S697,2
