schema_version,test_case,source_case_id,case_id,case_category,method,benchmark_grid,run_id,tree_inference,branch_time_mode,metric_family,geometry_profile,graph_distance,nnls_target,geometry_dimension,elapsed_sec,geometry_constant_columns,status,skip_reason,true_clusters,found_clusters,labels_length,ari,nmi,ami,purity,homogeneity,completeness,v_measure,fowlkes_mallows,macro_recall,macro_f1,worst_cluster_recall,n_singleton_clusters,singleton_fraction,median_cluster_size,largest_cluster_fraction,effective_cluster_count,cluster_size_entropy,cluster_size_gini,noise_label_fraction,silhouette_score,davies_bouldin_index,calinski_harabasz_index,outlier_precision,outlier_recall,outlier_f1,singleton_outlier_isolated,grouped_outlier_cluster_recovered,root_smaller_child_fraction,nnls_normalized_residual_rmse,nnls_residual_rmse,nnls_target_mean,nnls_zero_branch_fraction,trace_edge_open,trace_sibling_open,root_edge_gate_open,root_sibling_p_value_corrected,min_edge_open_sibling_p_value_corrected,min_left_edge_p_value_bh,topology_kcut_ari,topology_kcut_nmi,topology_kcut_macro_f1,topology_kcut_silhouette_score,topology_kcut_largest_cluster_fraction,topology_exact_true_cluster_clade_fraction,topology_weighted_true_cluster_clade_purity,adaptive_neighbor_selected_k,geometry_ledoit_wolf_shrinkage,geometry_embedding_dimension,geometry_dimension_rule,geometry_zero_rows,geometry_regularization_tau,geometry_mean_degree,geometry_retained_eigenvalues,geometry_categorical_blocks,geometry_block_distance_identity,tree_priority,mean_partition_agreement,median_partition_agreement,agreement_pair_count,valid_internal_metrics,dominant_cluster_penalty,silhouette_rank,calinski_harabasz_rank,davies_bouldin_rank,cluster_count_rank,method_stability_rank,internal_core_rank_mean,sharp_label_free_score,sharp_label_free_score_rounded
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::none,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_builder_neighbor_joining,neighbor_joining,none,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,1.1507647919997908,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.36666666666666664,0.6093744774460456,0.004387873858059613,0.007200619685369279,0.15126050420168066,8.0,0.0,True,0.4176527486024936,0.1126083824219408,2.0958009324223112e-50,-0.003030671926130097,0.02811193782201335,0.2107046070460705,0.16064526680877514,0.9833333333333333,0.0,0.3472222222222222,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,6,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::normalized_branch_length,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_average,average,normalized_branch_length,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,0.6552472500002295,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.11666666666666667,0.7454323913126243,0.005367575150997578,0.007200619685369279,0.058823529411764705,0.0,0.0,False,,,0.01101030195811341,-0.003030671926130097,0.02811193782201335,0.2107046070460705,0.16064526680877514,0.9833333333333333,0.0,0.3701519916142557,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,3,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::normalized_branch_length,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_complete,complete,normalized_branch_length,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,0.6495519579998472,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.11666666666666667,0.8064478862066584,0.005806924524644108,0.007200619685369279,0.03361344537815126,0.0,0.0,False,,,0.007930871088118196,-0.003030671926130097,0.02811193782201335,0.2107046070460705,0.16064526680877514,0.9833333333333333,0.0,0.3701519916142557,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,2,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::normalized_branch_length,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_weighted,weighted,normalized_branch_length,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,0.7187572090001595,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.2916666666666667,0.5583738624732266,0.004020637825920394,0.007200619685369279,0.21008403361344538,3.0,0.0,True,0.20462032670644364,0.20462032670644364,4.037417803552619e-06,0.18265142816438815,0.20842096602767277,0.4453283996299722,0.49004847673151003,0.625,0.0,0.3472222222222222,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,0,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::normalized_branch_length,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_single,single,normalized_branch_length,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,0.7947485830000005,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.36666666666666664,0.6347553624447752,0.004570631958213559,0.007200619685369279,0.2184873949579832,5.0,0.0,True,0.397941682873289,0.11605900786486027,8.56596137529509e-10,-0.003030671926130097,0.02811193782201335,0.2107046070460705,0.16064526680877514,0.9833333333333333,0.0,0.3472222222222222,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,7,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::normalized_branch_length,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_centroid,centroid,normalized_branch_length,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,0.7041249580001931,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.09166666666666666,0.7891371387049846,0.005682276415415099,0.007200619685369279,0.09243697478991597,0.0,0.0,False,,,0.02384996542619855,-0.003030671926130097,0.02811193782201335,0.2107046070460705,0.16064526680877514,0.9833333333333333,0.0,0.3647426095820591,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,4,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::normalized_branch_length,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_median,median,normalized_branch_length,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,0.7193363330002285,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.15,0.7895248233282208,0.005685067984944889,0.007200619685369279,0.13445378151260504,7.0,0.0,True,0.31769064676203346,0.07069387667941471,4.2399093855039524e-10,-0.003030671926130097,0.02811193782201335,0.2107046070460705,0.16064526680877514,0.9833333333333333,0.0,0.3472222222222222,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,5,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::normalized_branch_length,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_ward,ward,normalized_branch_length,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,0.7268228339999041,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.36666666666666664,0.5732905077240166,0.004128046915352903,0.007200619685369279,0.18907563025210083,2.0,0.0,True,0.26270854784679215,0.26270854784679215,5.597844868350426e-05,-0.00996203786541577,0.1330973439146049,0.2958942549106483,0.20137601831569069,0.9,0.0,0.3472222222222222,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,1,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,60,sbm_moderate,sbm_moderate::normalized_branch_length,sbm,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_builder_neighbor_joining,neighbor_joining,normalized_branch_length,sbm,regularized_laplacian_spectral,euclidean_on_selected_embedding,squared_euclidean,2,1.1348146660002385,,ok,,3.0,1.0,120,0.0,0.0,0.0,0.4166666666666667,0.0,1.0,0.0,0.5845824960412954,0.3333333333333333,0.19607843137254902,0.0,0.0,0.0,120.0,1.0,1.0,-0.0,0.0,0.0,,,,,,,,,0.36666666666666664,0.6093744774460456,0.004387873858059613,0.007200619685369279,0.15126050420168066,2.0,0.0,True,0.41633788149992124,0.41633788149992124,3.486225433052773e-16,-0.003030671926130097,0.02811193782201335,0.2107046070460705,0.16064526680877514,0.9833333333333333,0.0,0.3472222222222222,10.0,,2.0,largest_regularized_laplacian_eigengap_top10_min2,,5.116666666666666,5.116666666666666,"[0.9999999999999997, 0.4139230344880973]",,,6,1.0,1.0,7,False,100.0,,,,,,,,
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::none,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_average,average,none,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.48864087499987363,,ok,,4.0,4.0,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,0.25,4.0,1.3862943611198906,0.0,0.0,0.11972905861934109,2.634590701404755,13.255644160907323,,,,,,0.25,0.08825019245647515,0.05691192512392104,0.6448929292929294,0.025252525252525252,57.0,3.0,True,1.4492134701658081e-11,1.4492134701658081e-11,3.589256334493684e-263,-0.0004042037186742118,0.05372273241564142,0.16015132408575034,-0.05863257433231759,0.97,1.0,1.0,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,3,0.8331226295828066,0.7079646017699115,7,True,0.0,2.5,2.5,2.5,6.5,5.5,2.5,4.125,4.125
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::none,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_complete,complete,none,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.5044510409998111,,ok,,4.0,4.0,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,0.25,4.0,1.3862943611198906,0.0,0.0,0.11972905861934109,2.634590701404755,13.255644160907323,,,,,,0.25,0.08832678272990352,0.056961317649707605,0.6448929292929294,0.015151515151515152,72.0,3.0,True,2.176691143046451e-09,2.176691143046451e-09,3.589256334493684e-263,-0.0004042037186742118,0.05372273241564142,0.16015132408575034,-0.05863257433231759,0.97,1.0,1.0,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,2,0.8331226295828066,0.7079646017699115,7,True,0.0,2.5,2.5,2.5,6.5,5.5,2.5,4.125,4.125
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::none,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_weighted,weighted,none,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.4834703750002518,,ok,,4.0,3.0,100,0.7079646017699115,0.8571428571428572,0.853363169715556,0.75,0.7500000000000001,1.0,0.8571428571428573,0.8108848540793832,0.75,0.6666666666666666,0.0,0.0,0.0,25.0,0.5,2.82842712474619,1.0397207708399179,0.16666666666666666,0.0,0.07918065286324154,2.963268813351819,9.883992005430278,,,,,,0.25,0.08818778903114573,0.05687168159616244,0.6448929292929294,0.015151515151515152,42.0,2.0,True,4.651199057184911e-05,4.651199057184911e-05,3.5892563344945014e-263,0.00015157639450282944,0.05425913998594669,0.1409205548549811,-0.06648856182471413,0.97,1.0,1.0,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,0,0.8331226295828066,0.7079646017699115,7,True,3.0,7.0,7.0,7.0,2.5,5.5,7.0,10.625,10.625
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::none,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_single,single,none,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.482556250000016,,ok,,4.0,4.0,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,0.25,4.0,1.3862943611198906,0.0,0.0,0.11972905861934109,2.634590701404755,13.255644160907323,,,,,,0.25,0.08792150059320959,0.056699954065384965,0.6448929292929294,0.020202020202020204,8.0,3.0,True,2.6089255346548345e-12,2.6089255346548345e-12,3.5892563344953194e-263,0.00015157639450282944,0.05425913998594669,0.1409205548549811,-0.0615569672089506,0.97,1.0,1.0,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,7,0.8331226295828066,0.7079646017699115,7,True,0.0,2.5,2.5,2.5,6.5,5.5,2.5,4.125,4.125
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::none,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_centroid,centroid,none,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.48122862499985786,,ok,,4.0,3.0,100,0.7079646017699115,0.8571428571428572,0.853363169715556,0.75,0.7500000000000001,1.0,0.8571428571428573,0.8108848540793832,0.75,0.6666666666666666,0.0,0.0,0.0,25.0,0.5,2.82842712474619,1.0397207708399179,0.16666666666666666,0.0,0.07918065286324154,2.963268813351819,9.883992005430278,,,,,,0.25,0.08821785888037313,0.0568910734293141,0.6448929292929294,0.015151515151515152,43.0,2.0,True,1.0783642120609484e-08,1.0783642120609484e-08,3.589256334492458e-263,0.00015157639450282944,0.05425913998594669,0.1409205548549811,-0.06648856182471413,0.97,1.0,1.0,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,4,0.8331226295828067,0.7079646017699115,7,True,3.0,7.0,7.0,7.0,2.5,1.5,7.0,10.625,10.625
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::none,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_median,median,none,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.4936495410001953,,ok,,4.0,4.0,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,0.25,4.0,1.3862943611198906,0.0,0.0,0.11972905861934109,2.634590701404755,13.255644160907323,,,,,,0.25,0.08815537588160681,0.05685077858520868,0.6448929292929294,0.005050505050505051,37.0,3.0,True,4.882724162484063e-12,4.882724162484063e-12,3.589256334496137e-263,0.00015157639450282944,0.05425913998594669,0.1409205548549811,-0.06648856182471413,0.97,1.0,1.0,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,5,0.8331226295828066,0.7079646017699115,7,True,0.0,2.5,2.5,2.5,6.5,5.5,2.5,4.125,4.125
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::none,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_ward,ward,none,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.46475720800026465,,ok,,4.0,3.0,100,0.7079646017699115,0.8571428571428572,0.853363169715556,0.75,0.7500000000000001,1.0,0.8571428571428573,0.8108848540793832,0.75,0.6666666666666666,0.0,0.0,0.0,25.0,0.5,2.82842712474619,1.0397207708399179,0.16666666666666666,0.0,0.07918065286324154,2.963268813351819,9.883992005430278,,,,,,0.25,0.08846788758471173,0.05705231517286233,0.6448929292929294,0.0,72.0,2.0,True,1.217423623749735e-06,1.217423623749735e-06,3.5892563344945014e-263,-0.0004042037186742118,0.05372273241564142,0.16015132408575034,-0.05863257433231759,0.97,1.0,1.0,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,1,0.8331226295828066,0.7079646017699115,7,True,3.0,7.0,7.0,7.0,2.5,5.5,7.0,10.625,10.625
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::none,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_builder_neighbor_joining,neighbor_joining,none,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.7275349999999889,,ok,,4.0,3.0,100,0.7079646017699115,0.8571428571428572,0.853363169715556,0.75,0.7500000000000001,1.0,0.8571428571428573,0.8108848540793832,0.75,0.6666666666666666,0.0,0.0,0.0,25.0,0.5,2.82842712474619,1.0397207708399179,0.16666666666666666,0.0,0.0872161523149656,2.7963614369610994,10.764534527637425,,,,,,0.25,0.08705472503890763,0.056140976639131666,0.6448929292929294,0.020202020202020204,3.0,2.0,True,7.699481314141014e-09,7.699481314141014e-09,4.880593624817169e-276,0.00015157639450282944,0.05425913998594669,0.1409205548549811,-0.0615569672089506,0.97,0.75,0.875,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,6,0.8331226295828067,0.7079646017699115,7,True,3.0,5.0,5.0,5.0,2.5,1.5,5.0,8.625,8.625
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::normalized_branch_length,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_average,average,normalized_branch_length,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.5517279579999013,,ok,,4.0,4.0,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,0.25,4.0,1.3862943611198906,0.0,0.0,0.11972905861934109,2.634590701404755,13.255644160907323,,,,,,0.25,0.08825019245647515,0.05691192512392104,0.6448929292929294,0.025252525252525252,57.0,3.0,True,1.4371492128751586e-11,1.4371492128751586e-11,3.748353216176562e-190,-0.0004042037186742118,0.05372273241564142,0.16015132408575034,-0.05863257433231759,0.97,1.0,1.0,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,3,0.8331226295828066,0.7079646017699115,7,True,0.0,2.5,2.5,2.5,6.5,5.5,2.5,4.125,4.125
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::normalized_branch_length,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_complete,complete,normalized_branch_length,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.5093870420000712,,ok,,4.0,4.0,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,0.25,4.0,1.3862943611198906,0.0,0.0,0.11972905861934109,2.634590701404755,13.255644160907323,,,,,,0.25,0.08832678272990352,0.056961317649707605,0.6448929292929294,0.015151515151515152,72.0,3.0,True,2.053056635857008e-09,2.053056635857008e-09,2.492661347613174e-173,-0.0004042037186742118,0.05372273241564142,0.16015132408575034,-0.05863257433231759,0.97,1.0,1.0,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,2,0.8331226295828066,0.7079646017699115,7,True,0.0,2.5,2.5,2.5,6.5,5.5,2.5,4.125,4.125
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::normalized_branch_length,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_weighted,weighted,normalized_branch_length,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.46749675000000934,,ok,,4.0,3.0,100,0.7079646017699115,0.8571428571428572,0.853363169715556,0.75,0.7500000000000001,1.0,0.8571428571428573,0.8108848540793832,0.75,0.6666666666666666,0.0,0.0,0.0,25.0,0.5,2.82842712474619,1.0397207708399179,0.16666666666666666,0.0,0.07918065286324154,2.963268813351819,9.883992005430278,,,,,,0.25,0.08818778903114573,0.05687168159616244,0.6448929292929294,0.015151515151515152,42.0,2.0,True,4.355510175378017e-05,4.355510175378017e-05,5.683855694852873e-173,0.00015157639450282944,0.05425913998594669,0.1409205548549811,-0.06648856182471413,0.97,1.0,1.0,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,0,0.8331226295828066,0.7079646017699115,7,True,3.0,7.0,7.0,7.0,2.5,5.5,7.0,10.625,10.625
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::normalized_branch_length,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_single,single,normalized_branch_length,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.4810768749998715,,ok,,4.0,4.0,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,0.25,4.0,1.3862943611198906,0.0,0.0,0.11972905861934109,2.634590701404755,13.255644160907323,,,,,,0.25,0.08792150059320959,0.056699954065384965,0.6448929292929294,0.020202020202020204,8.0,3.0,True,6.844963232740324e-13,6.844963232740324e-13,1.4816171098142616e-190,0.00015157639450282944,0.05425913998594669,0.1409205548549811,-0.0615569672089506,0.97,1.0,1.0,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,7,0.8331226295828066,0.7079646017699115,7,True,0.0,2.5,2.5,2.5,6.5,5.5,2.5,4.125,4.125
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::normalized_branch_length,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_centroid,centroid,normalized_branch_length,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.4780575830000089,,ok,,4.0,3.0,100,0.7079646017699115,0.8571428571428572,0.853363169715556,0.75,0.7500000000000001,1.0,0.8571428571428573,0.8108848540793832,0.75,0.6666666666666666,0.0,0.0,0.0,25.0,0.5,2.82842712474619,1.0397207708399179,0.16666666666666666,0.0,0.07918065286324154,2.963268813351819,9.883992005430278,,,,,,0.25,0.08821785888037313,0.0568910734293141,0.6448929292929294,0.015151515151515152,43.0,2.0,True,2.91628524822897e-09,2.91628524822897e-09,2.2084061317384267e-190,0.00015157639450282944,0.05425913998594669,0.1409205548549811,-0.06648856182471413,0.97,1.0,1.0,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,4,0.8331226295828067,0.7079646017699115,7,True,3.0,7.0,7.0,7.0,2.5,1.5,7.0,10.625,10.625
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::normalized_branch_length,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_median,median,normalized_branch_length,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.4764927920000446,,ok,,4.0,4.0,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,25.0,0.25,4.0,1.3862943611198906,0.0,0.0,0.11972905861934109,2.634590701404755,13.255644160907323,,,,,,0.25,0.08815537588160681,0.05685077858520868,0.6448929292929294,0.005050505050505051,20.0,3.0,True,5.913713464722474e-12,5.913713464722474e-12,3.45914113025546e-173,0.00015157639450282944,0.05425913998594669,0.1409205548549811,-0.06648856182471413,0.97,1.0,1.0,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,5,0.8331226295828066,0.7079646017699115,7,True,0.0,2.5,2.5,2.5,6.5,5.5,2.5,4.125,4.125
family_metric_nnls_grid/v1,62,cat_clear_3cat_4c,cat_clear_3cat_4c::normalized_branch_length,categorical,tbs_diffusion_graphtools_adaptive_nnls,graphtools_adaptive_k_tree_strategy,family_metric_tree_linkage_method_ward,ward,normalized_branch_length,categorical,block_aware_mismatch_hellinger,euclidean_on_selected_embedding,squared_euclidean,150,0.4765860419997807,,ok,,4.0,3.0,100,0.7079646017699115,0.8571428571428572,0.853363169715556,0.75,0.7500000000000001,1.0,0.8571428571428573,0.8108848540793832,0.75,0.6666666666666666,0.0,0.0,0.0,25.0,0.5,2.82842712474619,1.0397207708399179,0.16666666666666666,0.0,0.07918065286324154,2.963268813351819,9.883992005430278,,,,,,0.25,0.08846788758471173,0.05705231517286233,0.6448929292929294,0.0,72.0,2.0,True,1.213467019834892e-06,1.213467019834892e-06,3.6535971711520566e-173,-0.0004042037186742118,0.05372273241564142,0.16015132408575034,-0.05863257433231759,0.97,1.0,1.0,10.0,,,,,,,,50.0,squared_euclidean_equals_block_mismatch_fraction,1,0.8331226295828066,0.7079646017699115,7,True,3.0,7.0,7.0,7.0,2.5,5.5,7.0,10.625,10.625
