gene,mode_52,mode_53,mode_54,mode_55,mode_56,mode_57,mode_58,mode_59,mode_60,mode_61,mode_62,mode_63,mode_64,mode_65,mode_66,mode_67,mode_68,mode_69,mode_70,mode_71,mode_72,mode_73,mode_74,mode_75,mode_76,mode_77,mode_78,mode_79,mode_80
NCAPH2,-0.09628166105587231,-0.02004572739038843,-0.07925917115799619,-0.04740816119329702,-0.008733826051481791,0.03615718815166502,-0.0008722722043015576,0.0324957077138477,-0.06983575375362099,0.003949661406923297,0.06837816196764421,-0.07107643928877724,0.026846626854592305,0.008262217346531936,-0.05135454219611995,-0.06630463023271388,0.017550406693646776,-0.04587980018212768,-0.030378544197293404,0.029879656609873396,-0.015677283901078067,-0.010610898143272757,-0.029145753429005,-0.07988459765349719,0.13013511718655202,0.022953792180746998,0.0295497587492033,0.05608920281993136,-0.07214693118705112
B4GALT2,0.007082007441540605,-0.07274485633702693,0.052126561930125694,0.039575298738787734,-0.13142608098745287,-0.06392503858293717,-0.00182830721954116,-0.06903244987962907,-0.0008783643185951732,-0.020897409259205864,-0.021594996608246698,-0.0007466688798361932,-0.010623382562141208,0.13854993008592287,0.047923305943658324,0.030253597953006965,-0.009637809299705195,0.12186530937629103,0.0037485189254961417,-0.05028166744181112,-0.03142567507280914,0.13770171405304368,-0.1266386632257577,0.05805896042315095,0.047873790863640894,0.060797679940491886,0.016259087751538285,0.005466715304995719,-0.02648760141583056
SP1,-0.007048895616960755,-0.0006087122076310906,-0.012538913621010974,-0.0036909275752290793,0.02027482627877806,0.019994979895626916,-0.00280544120004902,0.006003367676237974,0.08397569375801353,0.051534248263020055,0.09370057597496766,-0.10952154242313268,-0.054422151950976924,0.020487643498968502,0.04154685652154405,0.019978735015359714,-0.010379931345015251,-0.00522332515818883,0.02545163807948371,0.025579748252684827,0.0016206958239247963,-0.067134175930229,-0.022204394470904623,0.04291727692945956,0.019297871084862986,-0.003611748900670876,0.023236771688250026,-0.0343232280165667,-0.004934038061275565
CTBP1,0.0527400302487236,-0.003939604418251888,-0.02854643385126172,-0.03114639364489496,0.014787770245365824,0.02213886345621627,-0.07932598400262648,-0.1288938163837252,-0.09698218637479887,-0.06724790798100345,0.04407647470404062,0.0017448927242851805,-0.008345293187770471,-0.03836394278068915,-0.11677672035872641,0.04348650182196945,-0.07677555705606368,0.03534789697361651,0.12123055054530517,-0.06263093562843547,-0.018023898421236684,-0.0287479425791206,0.05508264798486913,0.006232021001042191,0.0023359279946802373,0.04546440855680391,0.09962770649232369,-0.11975855670281192,-0.11385104574673592
CDC16,0.010234090106051376,-0.064442123149085,-0.02793981307406875,-0.018974050724821476,-0.016997801869503813,-0.017215491564424944,-0.006419607734150657,-0.019132459942458643,-0.03981982069650547,0.05206369310492504,-0.011345739175557512,-0.07823201891556339,0.017808280695512695,-0.022512964109818477,-0.02930136620521183,0.03072865425482617,0.008320152953234234,-0.00815943768480908,-0.007766001573432834,0.024206577819136505,0.036933225447061714,0.00929803591883117,0.04991659925820283,0.0024749849278196978,-0.003897028559461946,-0.006723269248317653,-0.07048198927804508,-0.024506936131817883,-0.007152831123003682
CBX3,0.07733331843193764,0.05696840817430349,-0.0048594239116986505,0.016944930442518182,0.06365719304593137,0.012087610704917337,0.04510735357388501,0.12452309074957749,-0.05593022061226766,-0.05540978616848526,0.061976148189311034,-0.017307344970297997,0.017085692198020547,-0.011318047683030656,0.032887137352171636,-0.009063867647275166,-0.0562908885588484,-0.08298394979498686,-0.08440816728516012,0.07703176953386172,-0.020644943409293574,0.04990911683397685,-0.04897260049940151,0.027089155379648115,-0.10572224815162803,-0.07782332580654923,0.04611141164769923,0.042397359519159565,-0.06887297144197434
BRAF,-0.042513245959156856,0.006610420621354607,0.01979610810097898,-0.1185029268220808,0.10141254563683585,0.01194897399740243,-0.01420610949392135,-0.044477129796872586,0.10060226052151702,-0.08831362491989711,0.0024367307244075468,-0.0316917351610396,-0.07097811491817584,0.02731927004578789,0.07676629642386273,-0.0111805318303862,0.11438503719315898,-0.09372428689000395,-0.11627819056507897,0.012862850919972689,0.018546886905029158,0.0858550125365014,0.1126801137062218,0.03767134623519741,0.018563958629384758,0.059826278753585295,-0.0363111457417876,-0.08884316801922598,0.09755192503039689
CCDC96,0.025504722275115674,0.059276676882938834,0.006592465132840285,-0.004293070812896147,0.041235036615923544,0.052064108442209295,0.03727962185887321,0.014945812274435318,-0.01203919425163802,-0.010254186402427114,0.022900829158894877,0.08156296335856024,-0.004996418388715916,-0.019484219888411244,-0.03079321251514192,-0.007799266703771081,-0.03188414960049281,0.00025096850037004484,0.04641545095286108,0.0351007370208068,-0.03963842469042547,0.042570393828980424,-0.03451757862968559,-0.016277102205571898,-0.09229998998152132,0.04573148541610735,-0.014022361709155513,-0.03801399795634782,-0.006513122898657419
CBX6,0.13098192527759694,0.06663041020299491,-0.014838178758423085,0.0805724301016446,-0.03250215009280451,0.011421526125000067,-0.08106337062060533,0.010311906891504212,0.08175696154921437,-0.007588899167904662,0.12487100205446336,-0.09972896884784814,-0.04447912120241703,0.026286411914277243,0.0010450837215673465,0.03274255753522759,0.025093659920626423,0.07444047579351945,-0.0820048021036218,0.026469300830234,0.02732745904268699,0.027752196227306902,0.08626577578878929,-0.10570362445136308,0.013524733994159823,-0.0029709050244478784,-0.024384700871392478,0.0633698693828573,-0.053260151165824665
SKP1,0.0035226252046324695,0.03961218686141267,0.005049461352819603,-0.07274452760348667,-0.07434073335320264,0.057673680573098525,0.08642885736600373,0.0063970037780702385,0.03321843734584067,0.014398140452279877,0.0769679732689742,-0.04235562028093423,-0.0591980751393474,0.0011425909357276674,0.0070421231027596514,0.020513177457518777,-0.04444996322364308,-0.055145825922149096,-0.07623047906560536,-0.07734214618640599,0.08006498157308928,0.08058471477366909,-0.01085703155057666,0.013735433939249359,0.002599099658019016,-0.027334111893042023,0.04310845155164503,-0.03192759306923885,-0.05350242377818559
S100P,0.052984107034390666,0.03703249586106414,0.005315345628536811,0.08244345674170889,0.0669660371540722,0.010247060215711428,0.07203273595530107,0.0331018761001664,0.0031026808897441594,-0.060855201234423555,-0.05053195801706569,0.011271687167181996,0.0032722576428000855,-0.028576013163538853,0.0017233143525238683,-0.04972607575194653,0.1119438082481748,-0.07711042283066646,0.02193329202176194,-0.08478342517115073,0.00852048956196717,-0.029895008544585648,0.04532134917773463,-0.02523809491586966,0.02993629205125581,0.07555161050927606,0.023980788708447193,-0.001934422341174225,0.013036677946184069
USP7,0.02446305501630691,0.06364666204945922,-0.1340500089067477,-0.11398663395694586,-0.031495527418580756,0.06806585919836648,0.011828714463990302,0.02344874846953826,-0.11081895268534882,0.0296711544861701,-0.11215102240081509,0.04110285763572421,-0.018579906687176632,0.1349126531270277,0.1651099976331276,0.026406833825263622,-0.04836764991583657,-0.12701868901058103,0.04425030707316545,-0.05889789289793233,0.004451006998065608,0.008075451984855115,-0.0190824192455124,0.009991955919020202,-0.0012987934510450552,-0.06070151309306064,0.044143861652259406,-0.026054999926369893,-0.039364962602092476
