run_id,specificity_aware_rank,display_rank,weighting,block_name,status,assignment_source,organized_subspace_dir,radial_tree_clusters_png,radial_tree_clusters_compact_png,full_space_embedding_clusters_png,full_space_embedding_cluster_coordinates,subspace_embedding_clusters_png,subspace_embedding_cluster_coordinates,tree_distance_embedding_clusters_png,tree_distance_embedding_cluster_coordinates,cluster_id,cluster_size,recorded_cluster_size,coherent_by_rule,n_significant_terms_q05,min_q_value,top_term,top_go_id,top_term_prevalence_delta,mean_within_tfidf_cosine,local_top_terms,local_top_go_ids,representative_genes,representative_gene_proteins,representative_gene_annotations
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,93,2,2,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067567567567567,0.5398593786065433,Processive Synthesis on the C-strand of the Telomere;Fanconi Anemia Pathway;PCNA-Dependent Long Patch Base Excision Repair;Removal of the Flap Intermediate From the C-strand,;;;,STAG2;WAPAL,STAG2;WAPAL,STAG2: Processive Synthesis on the C-strand of the Telomere; Fanconi Anemia Pathway; PCNA-Dependent Long Patch Base Excision Repair | WAPAL: Processive Synthesis on the C-strand of the Telomere; Fanconi Anemia Pathway; PCNA-Dependent Long Patch Base Excision Repair
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,94,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,Signaling by NOTCH1 t(7;9)(NOTCH1 M1580 K2555) Translocation Mutant;Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1 M1580 K2555) Translocation Mutant;Displacement of DNA Glycosylase by APEX1;Constitutive Signaling by NOTCH1 HD Domain Mutants,;;;,IRX4,IRX4,IRX4: Signaling by NOTCH1 t(7;9)(NOTCH1 M1580 K2555) Translocation Mutant; Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1 M1580 K2555) Translocation Mutant; Displacement of DNA Glycosylase by APEX1
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,95,1,1,False,0,0.9946236559139784,SHC-mediated Cascade FGFR3,,0.906040268456376,,Carnitine Shuttle;Activation of PPARGC1A (PGC-1alpha) by Phosphorylation;Lipophagy;Activated NOTCH1 Transmits Signal to the Nucleus,;;;,BRAF,BRAF,BRAF: Carnitine Shuttle; Activation of PPARGC1A (PGC-1alpha) by Phosphorylation; Lipophagy
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,96,2,2,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067567567567567,0.1641725200064965,The Role of GTSE1 in G2 M Progression After G2 Checkpoint;Extension of Telomeres;TP53 Regulates Transcription of Cell Cycle Genes;Activation of the Pre-Replicative Complex,;;;,REC8;RBM15,REC8;RBM15,REC8: The Role of GTSE1 in G2 M Progression After G2 Checkpoint; Extension of Telomeres; TP53 Regulates Transcription of Cell Cycle Genes | RBM15: The Role of GTSE1 in G2 M Progression After G2 Checkpoint; Extension of Telomeres; TP53 Regulates Transcription of Cell Cycle Genes
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,97,3,3,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0068027210884353,0.129072753990984,SUMOylation of Chromatin Organization Proteins;SUMOylation of DNA Damage Response and Repair Proteins;SUMOylation of Transcription Factors;Post-translational Protein Modification,;;;,KPNA4;ZNF513;CBX8,KPNA4;ZNF513;CBX8,KPNA4: SUMOylation of Chromatin Organization Proteins; SUMOylation of DNA Damage Response and Repair Proteins; SUMOylation of Transcription Factors | ZNF513: SUMOylation of Chromatin Organization Proteins; SUMOylation of DNA Damage Response and Repair Proteins; SUMOylation of Transcription Factors | CBX8: SUMOylation of Chromatin Organization Proteins; SUMOylation of DNA Damage Response and Repair Proteins; Post-translational Protein Modification
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,98,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,GPCR Ligand Binding;CHL1 Interactions;Defective Homologous Recombination Repair (HRR) Due to BRCA1 Loss of Function;Resolution of D-loop Structures Through Synthesis-Dependent Strand Annealing (SDSA),;;;,WAPL,WAPL,WAPL: GPCR Ligand Binding; CHL1 Interactions; Defective Homologous Recombination Repair (HRR) Due to BRCA1 Loss of Function
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,99,1,1,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067114093959731,,Mucopolysaccharidoses;Diseases of Carbohydrate Metabolism;Insulin Receptor Recycling;Regulation of MITF-M-dependent Genes Involved in Lysosome Biogenesis and Autophagy,;;;,SKP1,SKP1,SKP1: Mucopolysaccharidoses; Diseases of Carbohydrate Metabolism; Insulin Receptor Recycling
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,100,2,2,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0067567567567567,0.038345900448089,Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer;PTEN Regulation;SUMOylation of DNA Damage Response and Repair Proteins;Signaling by Nuclear Receptors,;;;,USP13;ZBTB5,USP13;ZBTB5,USP13: Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer; PTEN Regulation; SUMOylation of DNA Damage Response and Repair Proteins | ZBTB5: Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer; PTEN Regulation; SUMOylation of DNA Damage Response and Repair Proteins
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,101,4,4,False,0,1.0,O2 CO2 Exchange in Erythrocytes,,-0.0068493150684931,0.2199897658134701,Viral Infection Pathways;Regulation of HSF1-mediated Heat Shock Response;Establishment of Sister Chromatid Cohesion;Meiotic Synapsis,;;;,ADAR;NUP93;AIRE;HLF,ADAR;NUP93;AIRE;HLF,ADAR: Viral Infection Pathways; Regulation of HSF1-mediated Heat Shock Response; Establishment of Sister Chromatid Cohesion | NUP93: Viral Infection Pathways; Regulation of HSF1-mediated Heat Shock Response; Establishment of Sister Chromatid Cohesion | AIRE: Viral Infection Pathways; Regulation of HSF1-mediated Heat Shock Response; Establishment of Sister Chromatid Cohesion | HLF: Viral Infection Pathways
current__adaptive_diffusion_cosine_subspace__binary__adaptive_common_mode_01,12,12,binary,adaptive_common_mode_01,ok,accepted_tbs,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/radial_tree_clusters_compact.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/full_space_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/subspace_embedding_cluster_coordinates.csv,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_clusters.png,results/analyses/aml_michel_reactome_msigdb_go_annotation_pipeline_20260623_151556/10_current_adaptive_diffusion_subspace_tree/systematic_subspace_gene_annotations/subspaces/rank12_binary_adaptive_common_mode_01/tree_distance_embedding_cluster_coordinates.csv,102,2,2,False,0,0.446979865771812,Deadenylation-dependent mRNA Decay,,0.9864864864864864,0.1529433561355695,Deadenylation of mRNA;Deadenylation-dependent mRNA Decay;Transport of the SLBP Dependant Mature mRNA;Transport of the SLBP Independent Mature mRNA,;;;,NUP214;QPRT,NUP214;QPRT,NUP214: Deadenylation of mRNA; Deadenylation-dependent mRNA Decay; Transport of the SLBP Dependant Mature mRNA | QPRT: Deadenylation of mRNA; Deadenylation-dependent mRNA Decay; Transport of the SLBP Dependant Mature mRNA
